proto,saddr,sport,daddr,dport,spkts,dpkts,sbytes,dbytes,state,stime,ltime,dur,attack,category
udp,192.168.100.149,1219,192.168.100.7,80,2,0,120,0,INT,1528101646.110624,1528101651.249666,5.139042,1,DDoS
tcp,192.168.100.149,13207.0,192.168.100.3,80.0,5,1,676,60,REQ,1528096314.141621,1528096342.178559,28.036938,1,DDoS
udp,192.168.100.147,29547.0,192.168.100.6,80.0,7,0,420,0,INT,1528101029.996934,1528101125.994235,95.997299,1,DDoS
udp,192.168.100.148,4234,192.168.100.3,80,11,0,660,0,INT,1528099495.553486,1528099516.005734,20.452248,1,DDoS
udp,192.168.100.148,48375,192.168.100.3,80,11,0,660,0,INT,1528099461.468629,1528099475.414036,13.945407,1,DDoS
tcp,192.168.100.148,19285.0,192.168.100.3,80.0,5,0,770,0,REQ,1528095764.983575,1528095777.899908,12.916333,1,DDoS
tcp,192.168.100.150,5140.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096013.319931,1528096035.138976,21.819044,1,DDoS
tcp,192.168.100.150,419.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096038.900694,1528096047.41946,8.518766,1,DDoS
udp,192.168.100.148,38953,192.168.100.5,80,11,0,660,0,INT,1528100197.551084,1528100229.324569,31.773485,1,DDoS
udp,192.168.100.149,61195,192.168.100.3,80,10,0,600,0,INT,1528099914.788373,1528099938.632891,23.844519,1,DDoS
tcp,192.168.100.147,63377.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096520.8937,1528096546.197467,25.303766,1,DDoS
udp,192.168.100.149,25750.0,192.168.100.3,80.0,7,0,420,0,INT,1528099354.210799,1528099366.592032,12.381233,1,DDoS
tcp,192.168.100.147,22074.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097935.766991,1528097947.602977,11.835986,1,DDoS
tcp,192.168.100.147,33360.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096151.444616,1528096168.909091,17.464476,1,DDoS
udp,192.168.100.149,674,192.168.100.7,80,7,0,420,0,INT,1528101470.497311,1528101516.395794,45.898483,1,DDoS
tcp,192.168.100.149,11932.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096714.335707,1528096738.882217,24.546511,1,DDoS
tcp,192.168.100.150,13396.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096384.495447,1528096400.522894,16.027447,1,DDoS
tcp,192.168.100.149,8632.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097429.033977,1528097480.871831,51.837852,1,DDoS
udp,192.168.100.150,11951.0,192.168.100.5,80.0,2,0,120,0,INT,1528100233.014156,1528100236.926834,3.912678,1,DDoS
tcp,192.168.100.148,19469.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096511.695792,1528096543.806817,32.111027,1,DDoS
tcp,192.168.100.149,2742.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096040.83894,1528096060.918824,20.079884,1,DDoS
tcp,192.168.100.150,47118.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096372.008231,1528096375.786067,3.777836,1,DDoS
udp,192.168.100.148,64367,192.168.100.3,80,10,0,600,0,INT,1528099741.680061,1528099765.343235,23.663174,1,DDoS
tcp,192.168.100.150,24804.0,192.168.100.5,80.0,5,0,770,0,REQ,1528097000.339103,1528097017.753917,17.414814,1,DDoS
tcp,192.168.100.148,57262.0,192.168.100.3,80.0,6,1,830,60,RST,1528095763.744801,1528095776.714925,12.970124,1,DDoS
tcp,192.168.100.150,20342.0,192.168.100.6,80.0,4,1,616,60,RST,1528097553.953226,1528097605.732852,51.779625,1,DDoS
tcp,192.168.100.149,36175.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096803.970712,1528096808.945976,4.975264,1,DDoS
tcp,192.168.100.150,28183.0,192.168.100.3,80.0,6,1,830,60,REQ,1528096266.224048,1528096287.629229,21.405182,1,DDoS
tcp,192.168.100.147,13355.0,192.168.100.3,80.0,7,1,984,60,RST,1528095745.116722,1528095762.13586,17.019138,1,DDoS
udp,192.168.100.147,34916,192.168.100.5,80,11,0,660,0,INT,1528100415.068116,1528100459.78148,44.713364,1,DDoS
tcp,192.168.100.147,8338.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096350.757381,1528096366.088297,15.330916,1,DDoS
tcp,192.168.100.149,12747.0,192.168.100.6,80.0,1,1,154,60,RST,1528097637.503722,1528097637.538261,0.034539,1,DDoS
tcp,192.168.100.148,55636.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096591.107668,1528096616.167476,25.059809,1,DDoS
tcp,192.168.100.148,55781.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097920.126419,1528097933.624574,13.498155,1,DDoS
udp,192.168.100.147,50313,192.168.100.3,80,12,0,720,0,INT,1528099824.145557,1528099842.040588,17.895031,1,DDoS
udp,192.168.100.148,40085.0,192.168.100.7,80.0,13,0,780,0,INT,1528101688.814468,1528101726.98593,38.171463,1,DDoS
udp,192.168.100.149,35914,192.168.100.7,80,1,0,60,0,INT,1528101394.759137,1528101394.759137,0.0,1,DDoS
udp,192.168.100.148,7900.0,192.168.100.7,80.0,6,0,360,0,INT,1528101822.17324,1528101840.645431,18.472191,1,DDoS
udp,192.168.100.148,25178,192.168.100.3,80,12,0,720,0,INT,1528099460.956005,1528099476.287587,15.331582,1,DDoS
udp,192.168.100.149,20462,192.168.100.5,80,2,0,120,0,INT,1528100330.102819,1528100334.609455,4.506636,1,DDoS
tcp,192.168.100.150,17637.0,192.168.100.6,80.0,4,1,616,60,RST,1528097133.795658,1528097185.966569,52.210323,1,DDoS
udp,192.168.100.147,6657,192.168.100.3,80,12,0,720,0,INT,1528099767.074158,1528099783.389836,16.315678,1,DDoS
udp,192.168.100.148,62729,192.168.100.3,80,11,0,660,0,INT,1528099724.287487,1528099738.756127,14.46864,1,DDoS
tcp,192.168.100.149,39177.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097627.202819,1528097627.202819,0.0,1,DDoS
tcp,192.168.100.150,14567.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097934.808908,1528097949.078662,14.269754,1,DDoS
tcp,192.168.100.147,1831.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097884.541747,1528097907.225302,22.683556,1,DDoS
tcp,192.168.100.149,63113.0,192.168.100.6,80.0,1,1,154,60,RST,1528097633.458155,1528097633.496183,0.038028,1,DDoS
tcp,192.168.100.150,10219.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097703.493551,1528097720.480144,16.986593,1,DDoS
tcp,192.168.100.147,2236.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097636.354354,1528097636.354354,0.0,1,DDoS
tcp,192.168.100.147,61268.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097884.108948,1528097906.192226,22.083279,1,DDoS
udp,192.168.100.150,34901.0,192.168.100.3,80.0,7,0,420,0,INT,1528099920.716398,1528099937.348963,16.632565,1,DDoS
tcp,192.168.100.147,37616.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096874.848794,1528096878.530039,3.681245,1,DDoS
tcp,192.168.100.150,57391.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096675.974032,1528096685.136932,9.1629,1,DDoS
udp,192.168.100.148,30177,192.168.100.7,80,4,0,240,0,INT,1528101600.10777,1528101608.450517,8.342747,1,DDoS
udp,192.168.100.148,5292,192.168.100.5,80,3,0,180,0,INT,1528100367.68427,1528100378.772731,11.088461,1,DDoS
tcp,192.168.100.147,56713.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096412.248317,1528096422.701529,10.453212,1,DDoS
udp,192.168.100.148,37534,192.168.100.3,80,10,0,600,0,INT,1528099767.375845,1528099783.793187,16.417341,1,DDoS
tcp,192.168.100.149,59474.0,192.168.100.3,80.0,2,1,214,60,RST,1528095730.195069,1528095730.49251,0.297441,1,DDoS
udp,192.168.100.148,11486.0,192.168.100.7,80.0,4,0,240,0,INT,1528101777.093604,1528101784.800643,7.707039,1,DDoS
udp,192.168.100.149,20605,192.168.100.7,80,1,0,60,0,INT,1528101393.587765,1528101393.587765,0.0,1,DDoS
tcp,192.168.100.149,56028.0,192.168.100.6,80.0,4,1,616,60,RST,1528097213.915507,1528097266.813052,52.897545,1,DDoS
tcp,192.168.100.148,62390.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096720.934232,1528096738.760296,17.826063,1,DDoS
tcp,192.168.100.150,16179.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096317.35379,1528096344.454249,27.100458,1,DDoS
udp,192.168.100.147,42481.0,192.168.100.5,80.0,10,0,600,0,INT,1528100462.889886,1528100504.357478,41.46759,1,DDoS
tcp,192.168.100.147,5442.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096668.590216,1528096687.057163,18.466948,1,DDoS
tcp,192.168.100.148,35728.0,192.168.100.6,80.0,4,1,616,60,RST,1528097209.059888,1528097262.215844,53.155956,1,DDoS
udp,192.168.100.148,5468.0,192.168.100.3,80.0,10,0,600,0,INT,1528099422.959023,1528099436.476334,13.517311,1,DDoS
tcp,192.168.100.148,48738.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096766.831348,1528096783.254361,16.423014,1,DDoS
udp,192.168.100.150,1246,192.168.100.3,80,3,0,180,0,INT,1528099516.947257,1528099521.235895,4.288638,1,DDoS
tcp,192.168.100.148,48164.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095748.510572,1528095763.068677,14.558105,1,DDoS
udp,192.168.100.150,16812.0,192.168.100.3,80.0,7,0,420,0,INT,1528099353.875964,1528099366.10495,12.228986,1,DDoS
tcp,192.168.100.147,53970.0,192.168.100.3,80.0,4,1,522,60,RST,1528095908.431954,1528095920.205412,11.773458,1,DDoS
udp,192.168.100.147,17422.0,192.168.100.5,80.0,11,0,660,0,INT,1528100020.059254,1528100052.820406,32.76115,1,DDoS
tcp,192.168.100.147,59109.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097913.818923,1528097931.804919,17.985996,1,DDoS
udp,192.168.100.148,642,192.168.100.3,80,4,0,240,0,INT,1528099859.214565,1528099863.631158,4.416593,1,DDoS
tcp,192.168.100.148,12813.0,192.168.100.5,80.0,5,1,770,60,RST,1528096510.263427,1528096543.588581,33.325153,1,DDoS
tcp,192.168.100.149,49458.0,192.168.100.6,80.0,4,1,616,60,RST,1528097073.226445,1528097124.925295,51.698849,1,DDoS
tcp,192.168.100.147,19887.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097275.745583,1528097328.613179,52.867596,1,DDoS
udp,192.168.100.150,35994,192.168.100.3,80,3,0,180,0,INT,1528099438.490564,1528099442.442852,3.952288,1,DDoS
tcp,192.168.100.150,54980.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097735.474902,1528097750.096664,14.621762,1,DDoS
tcp,192.168.100.150,32922.0,192.168.100.7,80.0,2,0,308,0,REQ,1528098024.103455,1528098028.411612,4.308157,1,DDoS
tcp,192.168.100.147,10792.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097844.447091,1528097865.023282,20.576191,1,DDoS
udp,192.168.100.148,5773,192.168.100.3,80,11,0,660,0,INT,1528099843.276824,1528099857.820393,14.543569,1,DDoS
tcp,192.168.100.150,45440.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096641.77457,1528096654.290247,12.515677,1,DDoS
udp,192.168.100.149,14644.0,192.168.100.3,80.0,9,0,540,0,INT,1528099388.569116,1528099402.202496,13.63338,1,DDoS
tcp,192.168.100.148,59118.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096978.273639,1528096987.913643,9.640004,1,DDoS
udp,192.168.100.149,63819,192.168.100.6,80,7,0,420,0,INT,1528101149.967827,1528101245.907016,95.939186,1,DDoS
tcp,192.168.100.150,13440.0,192.168.100.3,80.0,4,1,522,60,RST,1528096204.812065,1528096222.603599,17.791534,1,DDoS
tcp,192.168.100.150,14684.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096550.406692,1528096564.562343,14.155651,1,DDoS
udp,192.168.100.148,9207,192.168.100.3,80,11,0,660,0,INT,1528099914.250218,1528099939.109917,24.859699,1,DDoS
udp,192.168.100.149,21207,192.168.100.3,80,7,0,420,0,INT,1528099858.085365,1528099867.045031,8.959666,1,DDoS
tcp,192.168.100.149,48595.0,192.168.100.3,80.0,6,1,830,60,RST,1528095746.211096,1528095762.095979,15.884883,1,DDoS
tcp,192.168.100.147,30148.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096348.158812,1528096367.156642,18.997829,1,DDoS
udp,192.168.100.148,28686,192.168.100.3,80,10,0,600,0,INT,1528099899.423634,1528099912.953237,13.529603,1,DDoS
udp,192.168.100.148,34376.0,192.168.100.3,80.0,12,0,720,0,INT,1528099625.203067,1528099649.074965,23.871899,1,DDoS
tcp,192.168.100.147,53742.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096065.26735,1528096090.733339,25.465988,1,DDoS
tcp,192.168.100.150,25620.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096743.9658,1528096759.471786,15.505986,1,DDoS
tcp,192.168.100.149,61387.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097494.790689,1528097546.93838,52.14769,1,DDoS
udp,192.168.100.148,26287,192.168.100.5,80,13,0,780,0,INT,1528100063.634202,1528100098.169797,34.535595,1,DDoS
tcp,192.168.100.150,19072.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096929.310313,1528096946.229846,16.919533,1,DDoS
udp,192.168.100.149,5592,192.168.100.5,80,9,0,540,0,INT,1528100412.348164,1528100457.277812,44.929649,1,DDoS
udp,192.168.100.148,44532,192.168.100.5,80,11,0,660,0,INT,1528100197.720768,1528100229.420433,31.699665,1,DDoS
tcp,192.168.100.149,60182.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096949.076173,1528096973.537789,24.461617,1,DDoS
udp,192.168.100.149,22165,192.168.100.5,80,7,0,420,0,INT,1528100065.722908,1528100099.078922,33.356014,1,DDoS
udp,192.168.100.149,35174.0,192.168.100.3,80.0,3,0,180,0,INT,1528099439.032325,1528099442.421442,3.389117,1,DDoS
tcp,192.168.100.150,16646.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096370.378046,1528096378.250409,7.872363,1,DDoS
tcp,192.168.100.150,30696.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097869.605565,1528097869.605565,0.0,1,DDoS
udp,192.168.100.150,20009,192.168.100.3,80,6,0,360,0,INT,1528099323.134324,1528099335.742843,12.608519,1,DDoS
tcp,192.168.100.150,46377.0,192.168.100.5,80.0,3,0,462,0,REQ,1528097024.091649,1528097039.329151,15.237502,1,DDoS
tcp,192.168.100.149,65000.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096098.037847,1528096102.804178,4.766331,1,DDoS
udp,192.168.100.147,5429,192.168.100.3,80,13,0,780,0,INT,1528099956.786472,1528099975.140031,18.353559,1,DDoS
tcp,192.168.100.149,43765.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097281.175192,1528097333.628379,52.453186,1,DDoS
udp,192.168.100.150,61561,192.168.100.3,80,7,0,420,0,INT,1528099843.289477,1528099857.048282,13.758805,1,DDoS
tcp,192.168.100.148,55551.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096312.484594,1528096341.389461,28.904867,1,DDoS
tcp,192.168.100.150,7346.0,192.168.100.3,80.0,3,0,462,0,REQ,1528095749.09352,1528095763.369581,14.276061,1,DDoS
tcp,192.168.100.150,12151.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096643.209808,1528096646.927655,3.717847,1,DDoS
udp,192.168.100.147,2098,192.168.100.7,80,11,0,660,0,INT,1528101470.656195,1528101513.328808,42.672611,1,DDoS
udp,192.168.100.147,59305,192.168.100.3,80,12,0,720,0,INT,1528099882.182815,1528099897.815678,15.632863,1,DDoS
tcp,192.168.100.3,80.0,192.168.100.150,37748.0,5,1,676,60,RST,1528096010.234768,1528096032.816727,22.581959,1,DDoS
tcp,192.168.100.150,33144.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097626.155537,1528097626.155537,0.0,1,DDoS
tcp,192.168.100.147,53555.0,192.168.100.3,80.0,6,1,830,60,REQ,1528095984.521234,1528096008.267698,23.746464,1,DDoS
udp,192.168.100.150,39513,192.168.100.3,80,8,0,480,0,INT,1528099742.820223,1528099765.163772,22.34355,1,DDoS
tcp,192.168.100.149,7638.0,192.168.100.3,80.0,6,1,830,60,RST,1528096148.810903,1528096171.155726,22.344824,1,DDoS
udp,192.168.100.150,13182,192.168.100.3,80,7,0,420,0,INT,1528099899.710725,1528099913.374931,13.664206,1,DDoS
udp,192.168.100.149,1187,192.168.100.6,80,8,0,480,0,INT,1528100659.314592,1528100691.54197,32.227379,1,DDoS
tcp,192.168.100.149,40797.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097139.787951,1528097192.101464,52.313515,1,DDoS
tcp,192.168.100.147,34988.0,192.168.100.3,80.0,5,1,676,60,RST,1528096125.170593,1528096144.079041,18.908447,1,DDoS
tcp,192.168.100.147,19866.0,192.168.100.3,80.0,4,1,522,60,RST,1528096038.183166,1528096049.793018,11.609852,1,DDoS
udp,192.168.100.148,47912,192.168.100.6,80,8,0,480,0,INT,1528100743.308531,1528100769.822198,26.513666,1,DDoS
udp,192.168.100.148,2824.0,192.168.100.3,80.0,11,0,660,0,INT,1528099550.970642,1528099572.375639,21.404997,1,DDoS
tcp,192.168.100.147,47735.0,192.168.100.3,80.0,5,0,770,0,REQ,1528095925.148711,1528095955.560778,30.412067,1,DDoS
tcp,192.168.100.150,58279.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096902.354996,1528096902.354996,0.0,1,DDoS
udp,192.168.100.148,32257.0,192.168.100.5,80.0,2,0,120,0,INT,1528100233.001548,1528100235.953083,2.951535,1,DDoS
tcp,192.168.100.147,20330.0,192.168.100.3,80.0,3,1,368,60,RST,1528095835.121475,1528095850.847441,15.725966,1,DDoS
udp,192.168.100.150,21168,192.168.100.7,80,2,0,120,0,INT,1528101648.885863,1528101653.783449,4.897586,1,DDoS
tcp,192.168.100.148,5126.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097289.175616,1528097341.499439,52.323822,1,DDoS
tcp,192.168.100.148,38868.0,192.168.100.3,80.0,7,3,796,180,RST,1528095780.776923,1528095814.920356,34.143433,1,DDoS
tcp,192.168.100.147,39750.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097936.543015,1528097948.467009,11.923994,1,DDoS
tcp,192.168.100.148,47512.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096372.658072,1528096377.502189,4.844117,1,DDoS
udp,192.168.100.150,41696.0,192.168.100.5,80.0,9,0,540,0,INT,1528100281.003062,1528100324.155799,43.152737,1,DDoS
udp,192.168.100.147,28659,192.168.100.3,80,12,0,720,0,INT,1528099842.915719,1528099857.866392,14.950673,1,DDoS
udp,192.168.100.149,29173,192.168.100.5,80,6,0,360,0,INT,1528100067.158106,1528100096.117309,28.959204,1,DDoS
udp,192.168.100.147,7545,192.168.100.3,80,12,0,720,0,INT,1528099550.658012,1528099572.782928,22.124916,1,DDoS
tcp,192.168.100.149,41919.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096690.762507,1528096712.340995,21.578487,1,DDoS
udp,192.168.100.148,63416.0,192.168.100.5,80.0,9,0,540,0,INT,1528100461.769415,1528100500.037082,38.267666,1,DDoS
tcp,192.168.100.150,35058.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096977.292995,1528096983.017037,5.724042,1,DDoS
udp,192.168.100.148,23429.0,192.168.100.3,80.0,11,0,660,0,INT,1528099551.135078,1528099572.575603,21.440525,1,DDoS
tcp,192.168.100.150,48177.0,192.168.100.3,80.0,7,1,984,60,REQ,1528095904.433202,1528095923.078693,18.645491,1,DDoS
tcp,192.168.100.150,62714.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097773.84481,1528097777.47563,3.63082,1,DDoS
udp,192.168.100.150,65375,192.168.100.6,80,8,0,480,0,INT,1528100659.071025,1528100691.556099,32.485073,1,DDoS
tcp,192.168.100.148,32968.0,192.168.100.6,80.0,4,1,616,60,RST,1528097418.698559,1528097470.603658,51.905098,1,DDoS
udp,192.168.100.147,55844,192.168.100.6,80,8,0,480,0,INT,1528100657.411826,1528100691.24582,33.833996,1,DDoS
tcp,192.168.100.147,58380.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096412.396848,1528096422.821282,10.424434,1,DDoS
udp,192.168.100.149,2777,192.168.100.3,80,8,0,480,0,INT,1528099551.48456,1528099572.106531,20.621971,1,DDoS
udp,192.168.100.148,15628,192.168.100.5,80,10,0,600,0,INT,1528100021.951151,1528100050.448687,28.497536,1,DDoS
udp,192.168.100.149,7662,192.168.100.7,80,1,0,60,0,INT,1528101778.661981,1528101778.661981,0.0,1,DDoS
tcp,192.168.100.150,49384.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097803.760322,1528097815.200271,11.439949,1,DDoS
udp,192.168.100.150,3087,192.168.100.3,80,3,0,180,0,INT,1528099859.70498,1528099864.411667,4.706687,1,DDoS
tcp,192.168.100.148,64849.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097866.873758,1528097871.429904,4.556146,1,DDoS
tcp,192.168.100.148,31205.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096371.108261,1528096376.361488,5.253227,1,DDoS
udp,192.168.100.147,63174,192.168.100.6,80,8,0,480,0,INT,1528101022.272715,1528101134.25688,111.984161,1,DDoS
tcp,192.168.100.150,12185.0,192.168.100.3,80.0,3,1,368,60,RST,1528095749.309601,1528095759.771958,10.462357,1,DDoS
tcp,192.168.100.147,38253.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096763.872342,1528096793.823209,29.950867,1,DDoS
tcp,192.168.100.147,6895.0,192.168.100.3,80.0,6,2,736,120,RST,1528095779.698409,1528095815.788211,36.089802,1,DDoS
tcp,192.168.100.149,16350.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095763.950595,1528095778.196482,14.245887,1,DDoS
udp,192.168.100.150,40908,192.168.100.5,80,1,0,60,0,INT,1528100374.562721,1528100374.562721,0.0,1,DDoS
tcp,192.168.100.149,2579.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096290.169178,1528096307.057096,16.887918,1,DDoS
udp,192.168.100.149,53886,192.168.100.5,80,2,0,120,0,INT,1528100102.058316,1528100107.656253,5.597937,1,DDoS
tcp,192.168.100.147,21369.0,192.168.100.3,80.0,4,1,522,60,RST,1528095868.079535,1528095900.890953,32.811417,1,DDoS
tcp,192.168.100.150,51212.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096801.348752,1528096806.216563,4.867811,1,DDoS
udp,192.168.100.148,37772.0,192.168.100.7,80.0,12,0,720,0,INT,1528101470.333753,1528101515.23293,44.899178,1,DDoS
udp,192.168.100.147,62826,192.168.100.3,80,5,0,300,0,INT,1528099976.264827,1528099981.543013,5.278186,1,DDoS
udp,192.168.100.150,50488,192.168.100.3,80,9,0,540,0,INT,1528099384.204542,1528099402.328975,18.124434,1,DDoS
tcp,192.168.100.149,49881.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095907.23479,1528095921.812965,14.578175,1,DDoS
tcp,192.168.100.150,42979.0,192.168.100.3,80.0,6,1,830,60,RST,1528096171.897104,1528096201.168982,29.271877,1,DDoS
udp,192.168.100.150,33660,192.168.100.6,80,7,0,420,0,INT,1528101031.053459,1528101127.063437,96.009979,1,DDoS
tcp,192.168.100.147,41976.0,192.168.100.5,80.0,5,1,770,60,RST,1528096925.819055,1528096945.06748,19.248425,1,DDoS
tcp,192.168.100.147,21395.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096038.282347,1528096049.74274,11.460393,1,DDoS
tcp,192.168.100.148,44888.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096261.742583,1528096285.503319,23.760736,1,DDoS
tcp,192.168.100.149,40705.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097711.858905,1528097711.858905,0.0,1,DDoS
udp,192.168.100.150,15754.0,192.168.100.6,80.0,8,0,480,0,INT,1528100898.877639,1528101010.992626,112.11499,1,DDoS
udp,192.168.100.150,42398,192.168.100.3,80,8,0,480,0,INT,1528099802.93907,1528099821.770199,18.831129,1,DDoS
udp,192.168.100.150,64438,192.168.100.3,80,8,0,480,0,INT,1528099404.900866,1528099420.425791,15.524925,1,DDoS
tcp,192.168.100.147,34233.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096975.864332,1528096987.496745,11.632413,1,DDoS
udp,192.168.100.149,52018,192.168.100.5,80,2,0,120,0,INT,1528100101.874566,1528100107.422049,5.547483,1,DDoS
tcp,192.168.100.149,42671.0,192.168.100.3,80.0,5,1,676,60,RST,1528095779.828114,1528095823.950511,44.122398,1,DDoS
tcp,192.168.100.149,16962.0,192.168.100.5,80.0,3,1,462,60,RST,1528096976.839819,1528096987.143357,10.303538,1,DDoS
udp,192.168.100.147,6683.0,192.168.100.5,80.0,3,0,180,0,INT,1528100506.526161,1528100515.997431,9.47127,1,DDoS
udp,192.168.100.149,4199,192.168.100.5,80,2,0,120,0,INT,1528100549.427273,1528100554.40457,4.977297,1,DDoS
tcp,192.168.100.150,16468.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096999.739316,1528097017.192302,17.452986,1,DDoS
udp,192.168.100.149,42882,192.168.100.3,80,7,0,420,0,INT,1528099338.527492,1528099350.690165,12.162673,1,DDoS
tcp,192.168.100.147,38070.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097280.757734,1528097333.33598,52.578247,1,DDoS
tcp,192.168.100.148,46559.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096566.840309,1528096588.75699,21.916681,1,DDoS
tcp,192.168.100.148,32837.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096801.579889,1528096805.529032,3.949143,1,DDoS
udp,192.168.100.150,13210,192.168.100.3,80,3,0,180,0,INT,1528099942.278451,1528099946.637143,4.358692,1,DDoS
udp,192.168.100.149,41644.0,192.168.100.5,80.0,8,0,480,0,INT,1528100148.872688,1528100185.852388,36.979698,1,DDoS
tcp,192.168.100.148,62870.0,192.168.100.6,80.0,4,2,616,120,RST,1528097287.057537,1528097339.45887,52.401333,1,DDoS
udp,192.168.100.150,18321,192.168.100.7,80,2,0,120,0,INT,1528101648.716433,1528101653.599358,4.882925,1,DDoS
tcp,192.168.100.148,50510.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097800.686863,1528097815.192004,14.505141,1,DDoS
udp,192.168.100.149,45210,192.168.100.3,80,9,0,540,0,INT,1528099550.612308,1528099573.231496,22.619188,1,DDoS
tcp,192.168.100.150,58428.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096347.474172,1528096364.935658,17.461487,1,DDoS
tcp,192.168.100.149,51891.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096768.410737,1528096780.945156,12.534419,1,DDoS
tcp,192.168.100.149,46560.0,192.168.100.7,80.0,2,0,308,0,REQ,1528098024.630678,1528098028.713528,4.08285,1,DDoS
tcp,192.168.100.150,25003.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096798.964125,1528096803.892039,4.927914,1,DDoS
tcp,192.168.100.148,17170.0,192.168.100.3,80.0,8,3,950,180,RST,1528096264.795536,1528096288.022081,23.226545,1,DDoS
tcp,192.168.100.148,62131.0,192.168.100.3,80.0,10,3,1258,180,RST,1528095903.894718,1528095922.512108,18.61739,1,DDoS
udp,192.168.100.147,27057,192.168.100.5,80,4,0,240,0,INT,1528100328.030982,1528100336.783433,8.752451,1,DDoS
udp,192.168.100.149,56296.0,192.168.100.7,80.0,2,0,120,0,INT,1528101391.584975,1528101396.724768,5.139793,1,DDoS
