proto,saddr,sport,daddr,dport,spkts,dpkts,sbytes,dbytes,state,stime,ltime,dur,attack,category
udp,192.168.100.150,12438,192.168.100.5,80,8,0,480,0,INT,1528100283.764659,1528100322.298917,38.53426,1,DDoS
tcp,192.168.100.150,23468.0,192.168.100.3,80.0,5,1,676,60,REQ,1528095864.936668,1528095901.430796,36.494129,1,DDoS
tcp,192.168.100.149,3727.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096520.515132,1528096537.742155,17.227022,1,DDoS
udp,192.168.100.148,5873,192.168.100.3,80,4,0,240,0,INT,1528099859.284813,1528099863.924704,4.639891,1,DDoS
tcp,192.168.100.150,48120.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097980.886617,1528097996.657894,15.771277,1,DDoS
tcp,192.168.100.148,26430.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097934.490192,1528097950.264349,15.774157,1,DDoS
tcp,192.168.100.150,33038.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097839.05703,1528097864.262097,25.205067,1,DDoS
tcp,192.168.100.150,51607.0,192.168.100.5,80.0,4,0,616,0,REQ,1528097002.507197,1528097015.4994,12.992203,1,DDoS
tcp,192.168.100.147,12217.0,192.168.100.6,80.0,4,1,616,60,RST,1528097343.989005,1528097396.441671,52.452667,1,DDoS
tcp,192.168.100.149,59489.0,192.168.100.3,80.0,6,1,830,60,REQ,1528096146.877109,1528096170.035762,23.158653,1,DDoS
udp,192.168.100.149,21907,192.168.100.5,80,1,0,60,0,INT,1528100640.86536,1528100640.86536,0.0,1,DDoS
udp,192.168.100.149,6531,192.168.100.3,80,9,0,540,0,INT,1528099477.753585,1528099491.471205,13.71762,1,DDoS
tcp,192.168.100.148,58166.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097632.7541,1528097632.7541,0.0,1,DDoS
tcp,192.168.100.150,62997.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096717.502093,1528096736.639416,19.137323,1,DDoS
udp,192.168.100.148,17349,192.168.100.3,80,4,0,240,0,INT,1528099859.362503,1528099863.98424,4.621737,1,DDoS
udp,192.168.100.148,53992,192.168.100.3,80,11,0,660,0,INT,1528099461.640648,1528099475.588865,13.948217,1,DDoS
udp,192.168.100.148,8047,192.168.100.3,80,10,0,600,0,INT,1528099882.512596,1528099897.682396,15.1698,1,DDoS
udp,192.168.100.150,9331,192.168.100.3,80,8,0,480,0,INT,1528099915.564585,1528099940.007868,24.443283,1,DDoS
tcp,192.168.100.150,30753.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097207.277121,1528097260.573756,53.296635,1,DDoS
tcp,192.168.100.148,46093.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096411.776885,1528096422.29605,10.519165,1,DDoS
udp,192.168.100.148,24286,192.168.100.3,80,10,0,600,0,INT,1528099707.286014,1528099723.192419,15.906405,1,DDoS
tcp,192.168.100.150,3595.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097773.984301,1528097778.827759,4.843458,1,DDoS
udp,192.168.100.150,37843,192.168.100.3,80,7,0,420,0,INT,1528099784.977855,1528099798.217875,13.24002,1,DDoS
udp,192.168.100.147,44237,192.168.100.3,80,12,0,720,0,INT,1528099724.465611,1528099740.700185,16.234573,1,DDoS
udp,192.168.100.149,4740,192.168.100.6,80,9,0,540,0,INT,1528100642.395215,1528100691.677611,49.282394,1,DDoS
tcp,192.168.100.150,33932.0,192.168.100.3,80.0,4,1,522,60,REQ,1528096176.6775,1528096200.441747,23.764248,1,DDoS
tcp,192.168.100.150,60924.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096676.258888,1528096685.397719,9.138831,1,DDoS
udp,192.168.100.149,17731,192.168.100.3,80,9,0,540,0,INT,1528099667.791217,1528099680.78497,12.993753,1,DDoS
udp,192.168.100.150,298,192.168.100.3,80,8,0,480,0,INT,1528099803.968057,1528099822.826258,18.8582,1,DDoS
tcp,192.168.100.148,52024.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097883.602434,1528097910.09129,26.488855,1,DDoS
udp,192.168.100.148,5398,192.168.100.3,80,10,0,600,0,INT,1528099899.186235,1528099912.72437,13.538135,1,DDoS
tcp,192.168.100.148,33834.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097349.209774,1528097401.500095,52.290321,1,DDoS
udp,192.168.100.147,51442,192.168.100.6,80,9,0,540,0,INT,1528100698.296724,1528100739.249136,40.952412,1,DDoS
tcp,192.168.100.149,16330.0,192.168.100.3,80.0,5,1,676,60,RST,1528095904.454576,1528095919.902695,15.448119,1,DDoS
udp,192.168.100.149,65511,192.168.100.5,80,2,0,120,0,INT,1528100549.265699,1528100553.546119,4.28042,1,DDoS
tcp,192.168.100.149,25363.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097816.623233,1528097837.397585,20.774351,1,DDoS
tcp,192.168.100.148,19683.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096456.585876,1528096479.69116,23.105284,1,DDoS
udp,192.168.100.147,63157,192.168.100.3,80,14,0,840,0,INT,1528099338.124697,1528099351.787827,13.66313,1,DDoS
tcp,192.168.100.150,59428.0,192.168.100.3,80.0,4,1,522,60,RST,1528096311.769392,1528096342.152904,30.383512,1,DDoS
udp,192.168.100.147,11156,192.168.100.5,80,6,0,360,0,INT,1528099983.48165,1528100016.388921,32.907272,1,DDoS
udp,192.168.100.149,63932,192.168.100.3,80,11,0,660,0,INT,1528099825.000307,1528099842.126877,17.12657,1,DDoS
udp,192.168.100.149,22922.0,192.168.100.5,80.0,4,0,240,0,INT,1528099985.202175,1528100015.969856,30.767681,1,DDoS
udp,192.168.100.149,50972,192.168.100.3,80,11,0,660,0,INT,1528099724.660314,1528099740.948318,16.288004,1,DDoS
tcp,192.168.100.149,38940.0,192.168.100.5,80.0,3,1,462,60,RST,1528096548.363337,1528096560.262064,11.898727,1,DDoS
tcp,192.168.100.147,16919.0,192.168.100.6,80.0,4,1,616,60,RST,1528097204.42901,1528097257.873016,53.444008,1,DDoS
udp,192.168.100.150,37950,192.168.100.7,80,2,0,120,0,INT,1528101602.074647,1528101606.896491,4.821844,1,DDoS
udp,192.168.100.148,49553,192.168.100.5,80,1,0,60,0,INT,1528100553.470687,1528100553.470687,0.0,1,DDoS
tcp,192.168.100.149,61532.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097819.461528,1528097836.449777,16.988249,1,DDoS
tcp,192.168.100.149,51219.0,192.168.100.5,80.0,6,1,924,60,RST,1528096819.991405,1528096843.870397,23.939165,1,DDoS
udp,192.168.100.149,19888,192.168.100.7,80,1,0,60,0,INT,1528101779.454042,1528101779.454042,0.0,1,DDoS
tcp,192.168.100.150,65032.0,192.168.100.3,80.0,5,1,676,60,RST,1528096120.214115,1528096142.257283,22.043167,1,DDoS
tcp,192.168.100.148,27848.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096948.942037,1528096965.906274,16.964237,1,DDoS
tcp,192.168.100.147,30377.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096511.849498,1528096544.664965,32.815468,1,DDoS
tcp,192.168.100.148,23657.0,192.168.100.3,80.0,6,1,830,60,RST,1528096011.773358,1528096033.722737,21.949379,1,DDoS
udp,192.168.100.149,18006,192.168.100.3,80,6,0,360,0,INT,1528099323.032912,1528099335.75072,12.717808,1,DDoS
udp,192.168.100.148,19552.0,192.168.100.7,80.0,13,0,780,0,INT,1528101517.528572,1528101550.760635,33.232063,1,DDoS
udp,192.168.100.147,33298,192.168.100.3,80,4,0,240,0,INT,1528099517.270999,1528099521.156869,3.88587,1,DDoS
tcp,192.168.100.150,37841.0,192.168.100.5,80.0,2,0,308,0,REQ,1528097023.264898,1528097034.486179,11.221281,1,DDoS
udp,192.168.100.147,43993.0,192.168.100.3,80.0,13,0,780,0,INT,1528099476.483507,1528099491.49319,15.009683,1,DDoS
udp,192.168.100.147,14349.0,192.168.100.3,80.0,10,0,600,0,INT,1528099389.450252,1528099402.589544,13.139292,1,DDoS
udp,192.168.100.148,14861,192.168.100.3,80,11,0,660,0,INT,1528099477.551272,1528099494.221717,16.670444,1,DDoS
tcp,192.168.100.150,46331.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096620.713683,1528096637.386873,16.673189,1,DDoS
udp,192.168.100.147,25163,192.168.100.3,80,3,0,180,0,INT,1528099606.616234,1528099610.622676,4.006442,1,DDoS
udp,192.168.100.149,31046.0,192.168.100.3,80.0,11,0,660,0,INT,1528099824.080435,1528099841.214121,17.133686,1,DDoS
udp,192.168.100.150,27986,192.168.100.3,80,7,0,420,0,INT,1528099900.075536,1528099913.748294,13.672758,1,DDoS
udp,192.168.100.149,51805.0,192.168.100.3,80.0,6,0,360,0,INT,1528099325.972246,1528099336.82429,10.852044,1,DDoS
tcp,192.168.100.150,56667.0,192.168.100.6,80.0,3,1,462,60,RST,1528097214.187763,1528097249.877356,35.689594,1,DDoS
udp,192.168.100.150,49868,192.168.100.7,80,5,0,300,0,INT,1528101519.55152,1528101539.920657,20.369137,1,DDoS
udp,192.168.100.150,37835.0,192.168.100.5,80.0,7,0,420,0,INT,1528099988.763674,1528100017.912436,29.148762,1,DDoS
tcp,192.168.100.150,6503.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096692.110588,1528096711.436064,19.325476,1,DDoS
tcp,192.168.100.147,9594.0,192.168.100.3,80.0,5,2,582,120,RST,1528095779.727944,1528095799.603564,19.87562,1,DDoS
tcp,192.168.100.147,53302.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096372.11884,1528096375.64428,3.52544,1,DDoS
tcp,192.168.100.150,34818.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096431.889647,1528096448.211084,16.321438,1,DDoS
udp,192.168.100.147,35646,192.168.100.7,80,10,0,600,0,INT,1528101471.425332,1528101514.628794,43.203461,1,DDoS
udp,192.168.100.147,27314,192.168.100.3,80,12,0,720,0,INT,1528099535.375666,1528099549.547125,14.171459,1,DDoS
tcp,192.168.100.150,58118.0,192.168.100.3,80.0,1,0,154,0,REQ,1528096234.394355,1528096234.394355,0.0,1,DDoS
udp,192.168.100.150,37588,192.168.100.3,80,7,0,420,0,INT,1528099882.170529,1528099898.096099,15.92557,1,DDoS
udp,192.168.100.150,5265,192.168.100.5,80,3,0,180,0,INT,1528100099.586266,1528100106.309777,6.723511,1,DDoS
tcp,192.168.100.149,57216.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096854.73273,1528096871.377243,16.644512,1,DDoS
udp,192.168.100.147,30296,192.168.100.6,80,8,0,480,0,INT,1528101142.162774,1528101254.244214,112.081444,1,DDoS
tcp,192.168.100.148,44850.0,192.168.100.3,80.0,4,1,522,60,RST,1528096038.849803,1528096055.856443,17.006639,1,DDoS
tcp,192.168.100.150,53272.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096766.762367,1528096786.761416,19.999048,1,DDoS
udp,192.168.100.147,1873,192.168.100.6,80,10,0,600,0,INT,1528100695.199039,1528100739.765776,44.566738,1,DDoS
tcp,192.168.100.147,60885.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096617.559367,1528096633.883445,16.324078,1,DDoS
udp,192.168.100.147,939,192.168.100.3,80,4,0,240,0,INT,1528099516.925009,1528099520.806005,3.880996,1,DDoS
tcp,192.168.100.150,52515.0,192.168.100.3,80.0,6,1,830,60,REQ,1528095781.667325,1528095821.939462,40.272137,1,DDoS
tcp,192.168.100.150,31700.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096350.298507,1528096367.539229,17.240723,1,DDoS
tcp,192.168.100.147,14027.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097959.866688,1528097959.866688,0.0,1,DDoS
udp,192.168.100.148,41205.0,192.168.100.6,80.0,8,0,480,0,INT,1528101142.765637,1528101254.970968,112.20533,1,DDoS
tcp,192.168.100.147,52326.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097424.580856,1528097476.562426,51.981571,1,DDoS
tcp,192.168.100.147,60029.0,192.168.100.5,80.0,8,0,1232,0,REQ,1528096713.876323,1528096740.587658,26.711334,1,DDoS
tcp,192.168.100.147,43826.0,192.168.100.3,80.0,3,0,462,0,REQ,1528095966.108812,1528095977.658363,11.549551,1,DDoS
udp,192.168.100.150,18153,192.168.100.3,80,8,0,480,0,INT,1528099666.765454,1528099682.148896,15.383442,1,DDoS
tcp,192.168.100.150,1301.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097816.907654,1528097834.150415,17.242762,1,DDoS
udp,192.168.100.148,6446,192.168.100.6,80,7,0,420,0,INT,1528100910.482956,1528101006.677847,96.194893,1,DDoS
tcp,192.168.100.147,14826.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096977.908897,1528096982.331572,4.422675,1,DDoS
udp,192.168.100.150,50244,192.168.100.3,80,6,0,360,0,INT,1528099882.70344,1528099894.082363,11.378923,1,DDoS
tcp,192.168.100.149,62266.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096349.900952,1528096366.344528,16.443577,1,DDoS
udp,192.168.100.150,52676,192.168.100.3,80,9,0,540,0,INT,1528099550.406107,1528099573.234412,22.828304,1,DDoS
tcp,192.168.100.148,36975.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096547.990172,1528096563.110459,15.120287,1,DDoS
tcp,192.168.100.147,35461.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096151.782878,1528096169.04095,17.258072,1,DDoS
udp,192.168.100.149,3329,192.168.100.5,80,2,0,120,0,INT,1528100370.768619,1528100377.299036,6.530417,1,DDoS
udp,192.168.100.147,4851,192.168.100.5,80,12,0,720,0,INT,1528100194.973405,1528100227.717207,32.743801,1,DDoS
udp,192.168.100.150,1420,192.168.100.6,80,8,0,480,0,INT,1528100895.314977,1528101007.488066,112.173088,1,DDoS
tcp,192.168.100.149,18032.0,192.168.100.6,80.0,1,1,154,60,RST,1528097046.079025,1528097046.123269,0.044244,1,DDoS
udp,192.168.100.149,61384.0,192.168.100.5,80.0,9,0,540,0,INT,1528100280.026702,1528100321.806039,41.779339,1,DDoS
udp,192.168.100.148,10124.0,192.168.100.3,80.0,10,0,600,0,INT,1528099422.989556,1528099436.50638,13.516824,1,DDoS
udp,192.168.100.148,35288,192.168.100.3,80,10,0,600,0,INT,1528099914.619306,1528099939.620958,25.001652,1,DDoS
udp,192.168.100.149,15646,192.168.100.3,80,6,0,360,0,INT,1528099322.909638,1528099335.703639,12.794001,1,DDoS
tcp,192.168.100.149,696.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096290.054708,1528096306.922848,16.868139,1,DDoS
udp,192.168.100.147,35198,192.168.100.3,80,14,0,840,0,INT,1528099338.502014,1528099352.159813,13.657799,1,DDoS
tcp,192.168.100.149,22181.0,192.168.100.5,80.0,4,1,616,60,REQ,1528096926.210278,1528096946.20079,19.990513,1,DDoS
udp,192.168.100.149,4119,192.168.100.5,80,6,0,360,0,INT,1528100195.711961,1528100228.201039,32.489079,1,DDoS
udp,192.168.100.149,27916,192.168.100.7,80,9,0,540,0,INT,1528101730.334638,1528101774.843433,44.508797,1,DDoS
udp,192.168.100.147,28979,192.168.100.5,80,9,0,540,0,INT,1528100067.048305,1528100099.455583,32.407276,1,DDoS
tcp,192.168.100.148,40728.0,192.168.100.3,80.0,6,0,924,0,REQ,1528095826.331322,1528095857.790223,31.4589,1,DDoS
tcp,192.168.100.149,7090.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097751.412202,1528097756.446492,5.03429,1,DDoS
tcp,192.168.100.148,17080.0,192.168.100.3,80.0,5,1,676,60,RST,1528095982.88655,1528096000.99255,18.106001,1,DDoS
udp,192.168.100.148,7754.0,192.168.100.5,80.0,10,0,600,0,INT,1528100462.355228,1528100502.097915,39.742687,1,DDoS
tcp,192.168.100.149,28938.0,192.168.100.5,80.0,1,1,154,60,RST,1528096803.476975,1528096808.376703,4.899728,1,DDoS
tcp,192.168.100.147,20389.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096927.308288,1528096943.957227,16.648939,1,DDoS
udp,192.168.100.150,51511,192.168.100.3,80,7,0,420,0,INT,1528099842.834278,1528099856.595917,13.761639,1,DDoS
udp,192.168.100.148,22924,192.168.100.3,80,12,0,720,0,INT,1528099824.284104,1528099841.938468,17.654364,1,DDoS
tcp,192.168.100.148,30252.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097050.5632,1528097050.5632,0.0,1,DDoS
tcp,192.168.100.147,37229.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096648.44274,1528096648.44274,0.0,1,DDoS
udp,192.168.100.147,41969.0,192.168.100.5,80.0,4,0,240,0,INT,1528100509.588004,1528100520.763595,11.175591,1,DDoS
udp,192.168.100.150,4966.0,192.168.100.5,80.0,2,0,120,0,INT,1528100369.146803,1528100376.033686,6.886883,1,DDoS
tcp,192.168.100.149,61882.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096871.826044,1528096877.391925,5.565881,1,DDoS
udp,192.168.100.149,18790,192.168.100.3,80,4,0,240,0,INT,1528099940.836024,1528099945.42296,4.586936,1,DDoS
udp,192.168.100.150,17730,192.168.100.3,80,7,0,420,0,INT,1528099825.537594,1528099841.633546,16.095951,1,DDoS
udp,192.168.100.149,60100.0,192.168.100.3,80.0,9,0,540,0,INT,1528099461.948905,1528099475.685179,13.736274,1,DDoS
udp,192.168.100.147,39437,192.168.100.3,80,15,0,900,0,INT,1528099353.203435,1528099367.170413,13.966978,1,DDoS
tcp,192.168.100.148,160.0,192.168.100.3,80.0,6,2,736,120,RST,1528095779.884271,1528095821.151063,41.266792,1,DDoS
udp,192.168.100.149,14769.0,192.168.100.7,80.0,8,0,480,0,INT,1528101517.067423,1528101550.750099,33.682674,1,DDoS
tcp,192.168.100.147,10063.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096645.935169,1528096645.935169,0.0,1,DDoS
udp,192.168.100.147,20589,192.168.100.3,80,12,0,720,0,INT,1528099667.348874,1528099681.342388,13.993514,1,DDoS
udp,192.168.100.149,9435,192.168.100.7,80,2,0,120,0,INT,1528101340.416035,1528101345.3767,4.960665,1,DDoS
udp,192.168.100.147,27849,192.168.100.3,80,3,0,180,0,INT,1528099438.346315,1528099440.983834,2.637519,1,DDoS
tcp,192.168.100.148,56971.0,192.168.100.5,80.0,6,1,924,60,RST,1528096742.42937,1528096761.731525,19.302155,1,DDoS
udp,192.168.100.149,15003,192.168.100.3,80,10,0,600,0,INT,1528099825.258092,1528099840.970156,15.712064,1,DDoS
tcp,192.168.100.148,40805.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096397.382608,1528096406.443477,9.060869,1,DDoS
tcp,192.168.100.148,22713.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097346.163818,1528097398.593888,52.430069,1,DDoS
tcp,192.168.100.150,56679.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097758.449799,1528097758.449799,0.0,1,DDoS
udp,192.168.100.148,12953,192.168.100.3,80,11,0,660,0,INT,1528099767.004262,1528099783.411086,16.406824,1,DDoS
tcp,192.168.100.150,24960.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096764.355085,1528096785.074429,20.719343,1,DDoS
udp,192.168.100.147,26218.0,192.168.100.7,80.0,13,0,780,0,INT,1528101517.506264,1528101553.669996,36.163731,1,DDoS
udp,192.168.100.147,48551,192.168.100.3,80,11,0,660,0,INT,1528099591.135982,1528099604.447193,13.311211,1,DDoS
tcp,192.168.100.147,573.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096350.267041,1528096365.563872,15.296831,1,DDoS
udp,192.168.100.150,34764,192.168.100.5,80,2,0,120,0,INT,1528100101.322728,1528100104.655585,3.332857,1,DDoS
tcp,192.168.100.148,35397.0,192.168.100.5,80.0,5,1,770,60,RST,1528096673.022794,1528096686.213401,13.190607,1,DDoS
tcp,192.168.100.147,10815.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097704.36446,1528097717.574037,13.209577,1,DDoS
udp,192.168.100.150,64977,192.168.100.3,80,8,0,480,0,INT,1528099915.239327,1528099939.633898,24.394571,1,DDoS
udp,192.168.100.148,15169.0,192.168.100.5,80.0,3,0,180,0,INT,1528100546.595767,1528100557.375715,10.779948,1,DDoS
tcp,192.168.100.149,4239.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097819.871536,1528097836.619436,16.7479,1,DDoS
tcp,192.168.100.149,64151.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096518.798304,1528096535.697632,16.899328,1,DDoS
tcp,192.168.100.149,62758.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096820.904966,1528096845.68623,24.781263,1,DDoS
udp,192.168.100.150,32324,192.168.100.7,80,2,0,120,0,INT,1528101649.621526,1528101654.531129,4.909603,1,DDoS
udp,192.168.100.150,38736,192.168.100.3,80,9,0,540,0,INT,1528099802.79258,1528099823.916328,21.123749,1,DDoS
udp,192.168.100.148,35540,192.168.100.6,80,8,0,480,0,INT,1528101141.430245,1528101253.538597,112.108353,1,DDoS
tcp,192.168.100.150,52208.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096202.070695,1528096225.220019,23.149324,1,DDoS
udp,192.168.100.150,6178.0,192.168.100.3,80.0,7,0,420,0,INT,1528099843.667125,1528099857.426715,13.75959,1,DDoS
udp,192.168.100.147,1776,192.168.100.3,80,12,0,720,0,INT,1528099550.630787,1528099572.73284,22.102053,1,DDoS
udp,192.168.100.150,40734,192.168.100.3,80,7,0,420,0,INT,1528099477.575676,1528099490.140938,12.565262,1,DDoS
tcp,192.168.100.150,29478.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097347.684146,1528097400.088702,52.404556,1,DDoS
udp,192.168.100.148,33044,192.168.100.3,80,11,0,660,0,INT,1528099683.184506,1528099706.011123,22.826616,1,DDoS
tcp,192.168.100.149,22188.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096266.743767,1528096287.382168,20.638401,1,DDoS
udp,192.168.100.150,39291.0,192.168.100.5,80.0,9,0,540,0,INT,1528100593.837041,1528100637.947158,44.110119,1,DDoS
tcp,192.168.100.147,60694.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096264.803106,1528096286.261664,21.458557,1,DDoS
udp,192.168.100.148,6736,192.168.100.3,80,10,0,600,0,INT,1528099784.850233,1528099798.149267,13.299034,1,DDoS
udp,192.168.100.147,33602,192.168.100.3,80,13,0,780,0,INT,1528099649.707582,1528099666.276621,16.569038,1,DDoS
tcp,192.168.100.150,31911.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097819.435416,1528097831.371679,11.936263,1,DDoS
tcp,192.168.100.148,53248.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096902.352329,1528096902.352329,0.0,1,DDoS
udp,192.168.100.150,2224,192.168.100.7,80,7,0,420,0,INT,1528101425.486193,1528101469.251141,43.76495,1,DDoS
udp,192.168.100.150,2995,192.168.100.7,80,7,0,420,0,INT,1528101521.180873,1528101550.230936,29.050062,1,DDoS
udp,192.168.100.149,64727,192.168.100.3,80,10,0,600,0,INT,1528099421.82351,1528099436.73865,14.91514,1,DDoS
tcp,192.168.100.148,48757.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096719.122123,1528096737.910966,18.788843,1,DDoS
udp,192.168.100.150,28254,192.168.100.3,80,3,0,180,0,INT,1528099517.56429,1528099521.852258,4.287968,1,DDoS
tcp,192.168.100.147,59276.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097817.874404,1528097836.584901,18.710497,1,DDoS
tcp,192.168.100.150,12979.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097774.294999,1528097784.844515,10.549516,1,DDoS
tcp,192.168.100.150,7533.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097148.509846,1528097200.98161,52.471764,1,DDoS
tcp,192.168.100.149,63484.0,192.168.100.6,80.0,4,1,616,60,RST,1528097495.366842,1528097547.536777,52.216801,1,DDoS
tcp,192.168.100.150,38122.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097979.954855,1528097995.850341,15.895486,1,DDoS
udp,192.168.100.149,9673,192.168.100.6,80,10,0,600,0,INT,1528100695.480351,1528100740.009107,44.528755,1,DDoS
udp,192.168.100.149,52815,192.168.100.3,80,11,0,660,0,INT,1528099767.320968,1528099783.291133,15.970165,1,DDoS
tcp,192.168.100.147,55110.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096566.324306,1528096587.740925,21.416618,1,DDoS
tcp,192.168.100.148,5679.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097148.539663,1528097200.926461,52.386799,1,DDoS
tcp,192.168.100.149,58492.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097214.532603,1528097267.400775,52.868172,1,DDoS
udp,192.168.100.147,39754.0,192.168.100.5,80.0,11,0,660,0,INT,1528100593.547391,1528100640.169765,46.622375,1,DDoS
tcp,192.168.100.148,6487.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096640.607216,1528096645.310677,4.703461,1,DDoS
udp,192.168.100.149,59043,192.168.100.5,80,7,0,420,0,INT,1528100195.018324,1528100227.655528,32.637203,1,DDoS
udp,192.168.100.149,8605,192.168.100.3,80,9,0,540,0,INT,1528099551.530317,1528099572.201677,20.67136,1,DDoS
udp,192.168.100.147,29578.0,192.168.100.7,80.0,8,0,480,0,INT,1528101308.06702,1528101338.213902,30.146881,1,DDoS
udp,192.168.100.147,30421.0,192.168.100.6,80.0,8,0,480,0,INT,1528100902.517652,1528101014.527475,112.009827,1,DDoS
udp,192.168.100.147,13261,192.168.100.5,80,12,0,720,0,INT,1528100195.680434,1528100228.189691,32.509258,1,DDoS
udp,192.168.100.148,54372,192.168.100.3,80,11,0,660,0,INT,1528099550.481502,1528099573.371835,22.890333,1,DDoS
udp,192.168.100.147,49733.0,192.168.100.7,80.0,7,0,420,0,INT,1528101319.475609,1528101339.311174,19.835566,1,DDoS
udp,192.168.100.150,55197,192.168.100.5,80,7,0,420,0,INT,1528100282.068583,1528100307.433241,25.364658,1,DDoS
tcp,192.168.100.148,28522.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097841.879701,1528097865.121775,23.242073,1,DDoS
udp,192.168.100.147,19837.0,192.168.100.7,80.0,10,0,600,0,INT,1528101423.336297,1528101468.647534,45.311237,1,DDoS
tcp,192.168.100.150,33053.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096688.945695,1528096713.051894,24.106199,1,DDoS
tcp,192.168.100.148,53694.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096347.404446,1528096367.530222,20.125776,1,DDoS
tcp,192.168.100.148,7237.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096743.565699,1528096762.808864,19.243164,1,DDoS
udp,192.168.100.147,59551,192.168.100.3,80,11,0,660,0,INT,1528099707.338002,1528099723.582462,16.244459,1,DDoS
tcp,192.168.100.148,19612.0,192.168.100.3,80.0,5,0,770,0,REQ,1528095746.889579,1528095761.589522,14.699943,1,DDoS
tcp,192.168.100.148,25006.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097735.539698,1528097750.250068,14.71037,1,DDoS
tcp,192.168.100.148,46240.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096261.947023,1528096285.624241,23.677217,1,DDoS
udp,192.168.100.150,40624,192.168.100.3,80,3,0,180,0,INT,1528099858.439062,1528099863.080586,4.641524,1,DDoS
tcp,192.168.100.147,35864.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096897.270875,1528096897.270875,0.0,1,DDoS
tcp,192.168.100.149,39989.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096512.414955,1528096544.446993,32.03204,1,DDoS
udp,192.168.100.149,2978,192.168.100.3,80,10,0,600,0,INT,1528099725.279499,1528099738.598451,13.318952,1,DDoS
