proto,saddr,sport,daddr,dport,spkts,dpkts,sbytes,dbytes,state,stime,ltime,dur,attack,category
udp,192.168.100.150,31625,192.168.100.6,80,9,0,540,0,INT,1528100650.210845,1528100693.410232,43.199387,1,DDoS
tcp,192.168.100.149,3991.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096568.379935,1528096588.505418,20.125483,1,DDoS
udp,192.168.100.150,57069,192.168.100.3,80,7,0,420,0,INT,1528099883.019058,1528099896.665377,13.646319,1,DDoS
tcp,192.168.100.147,6940.0,192.168.100.6,80.0,2,0,308,0,REQ,1528097620.530648,1528097637.559856,17.029207,1,DDoS
udp,192.168.100.150,3482,192.168.100.3,80,2,0,120,0,INT,1528099977.120323,1528099979.305101,2.184778,1,DDoS
tcp,192.168.100.150,31788.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096454.744463,1528096469.610172,14.865709,1,DDoS
udp,192.168.100.148,51271.0,192.168.100.5,80.0,9,0,540,0,INT,1528100461.326087,1528100498.832981,37.506893,1,DDoS
udp,192.168.100.149,54439,192.168.100.3,80,9,0,540,0,INT,1528099461.730387,1528099475.463436,13.733049,1,DDoS
tcp,192.168.100.150,14370.0,192.168.100.5,80.0,4,1,616,60,RST,1528096763.447303,1528096783.264004,19.890907,1,DDoS
udp,192.168.100.147,58619.0,192.168.100.3,80.0,13,0,780,0,INT,1528099386.219993,1528099403.51325,17.293257,1,DDoS
udp,192.168.100.148,55796,192.168.100.7,80,8,0,480,0,INT,1528101311.984276,1528101338.087785,26.10351,1,DDoS
udp,192.168.100.148,63068,192.168.100.3,80,10,0,600,0,INT,1528099368.378739,1528099381.858302,13.479563,1,DDoS
tcp,192.168.100.149,7439.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096898.000567,1528096904.115939,6.115372,1,DDoS
tcp,192.168.100.148,35061.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096643.701621,1528096647.985558,4.283937,1,DDoS
tcp,192.168.100.150,5031.0,192.168.100.3,80.0,5,0,770,0,REQ,1528095906.128371,1528095921.105228,14.976857,1,DDoS
tcp,192.168.100.147,6446.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097935.329115,1528097950.862447,15.533332,1,DDoS
tcp,192.168.100.149,55247.0,192.168.100.7,80.0,5,0,770,0,REQ,1528098005.402172,1528098021.689285,16.287113,1,DDoS
tcp,192.168.100.147,55121.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097913.488953,1528097931.591372,18.102419,1,DDoS
udp,192.168.100.147,30747.0,192.168.100.3,80.0,11,0,660,0,INT,1528099632.45317,1528099648.394564,15.941394,1,DDoS
udp,192.168.100.150,41985,192.168.100.3,80,9,0,540,0,INT,1528099494.373642,1528099515.858477,21.484835,1,DDoS
udp,192.168.100.147,54931,192.168.100.3,80,7,0,420,0,INT,1528099858.492884,1528099867.417314,8.92443,1,DDoS
tcp,192.168.100.148,27103,192.168.100.7,80,2,0,308,0,REQ,1528098025.35374,1528098030.603484,5.249744,1,DDoS
udp,192.168.100.147,8830,192.168.100.3,80,12,0,720,0,INT,1528099590.486481,1528099605.129255,14.642774,1,DDoS
tcp,192.168.100.149,50500.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097869.238068,1528097873.888108,4.65004,1,DDoS
tcp,192.168.100.149,41124.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096368.539871,1528096376.049172,7.509301,1,DDoS
udp,192.168.100.149,51765,192.168.100.3,80,11,0,660,0,INT,1528099767.290605,1528099783.260449,15.969844,1,DDoS
udp,192.168.100.150,62163,192.168.100.5,80,8,0,480,0,INT,1528100197.307243,1528100227.703797,30.396555,1,DDoS
tcp,192.168.100.149,22630.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096977.780239,1528096987.587207,9.806968,1,DDoS
tcp,192.168.100.149,360.0,192.168.100.3,80.0,5,1,676,60,RST,1528095963.15278,1528095980.546903,17.394123,1,DDoS
udp,192.168.100.147,31951,192.168.100.5,80,9,0,540,0,INT,1528100280.413749,1528100322.348895,41.935146,1,DDoS
udp,192.168.100.150,32597,192.168.100.3,80,8,0,480,0,INT,1528099477.302719,1528099491.961223,14.658504,1,DDoS
tcp,192.168.100.150,47882.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097712.504579,1528097712.504579,0.0,1,DDoS
udp,192.168.100.150,56760,192.168.100.3,80,2,0,120,0,INT,1528099606.669913,1528099611.025641,4.355728,1,DDoS
tcp,192.168.100.150,30162.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097935.722425,1528097950.060718,14.338293,1,DDoS
udp,192.168.100.147,59899,192.168.100.6,80,7,0,420,0,INT,1528100909.619173,1528101005.779248,96.160072,1,DDoS
udp,192.168.100.149,26135,192.168.100.5,80,1,0,60,0,INT,1528100234.913919,1528100234.913919,0.0,1,DDoS
tcp,192.168.100.150,15419.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096598.021136,1528096607.689102,9.667966,1,DDoS
udp,192.168.100.150,6501.0,192.168.100.7,80.0,7,0,420,0,INT,1528101689.758818,1528101723.597757,33.83894,1,DDoS
tcp,192.168.100.148,62111.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096767.314883,1528096785.590925,18.276043,1,DDoS
tcp,192.168.100.147,33009.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096205.487706,1528096219.722611,14.234905,1,DDoS
tcp,192.168.100.149,50316.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096207.34118,1528096215.955372,8.614192,1,DDoS
udp,192.168.100.148,1336,192.168.100.5,80,10,0,600,0,INT,1528100594.781249,1528100636.435046,41.653797,1,DDoS
udp,192.168.100.148,25795.0,192.168.100.5,80.0,2,0,120,0,INT,1528100368.58344,1528100374.639288,6.055848,1,DDoS
udp,192.168.100.149,25424,192.168.100.7,80,8,0,480,0,INT,1528101517.789774,1528101551.534374,33.744598,1,DDoS
tcp,192.168.100.148,60280.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097633.291541,1528097633.291541,0.0,1,DDoS
udp,192.168.100.148,36367,192.168.100.7,80,11,0,660,0,INT,1528101729.839478,1528101775.262853,45.423374,1,DDoS
udp,192.168.100.150,23862,192.168.100.3,80,8,0,480,0,INT,1528099626.127285,1528099647.130256,21.002972,1,DDoS
udp,192.168.100.150,61276,192.168.100.7,80,2,0,120,0,INT,1528101599.263355,1528101604.066222,4.802867,1,DDoS
udp,192.168.100.150,59808.0,192.168.100.7,80.0,3,0,180,0,INT,1528101646.881732,1528101656.77261,9.890878,1,DDoS
tcp,192.168.100.148,1360.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097957.702328,1528097962.581273,4.878945,1,DDoS
tcp,192.168.100.150,19312.0,192.168.100.7,80.0,2,0,308,0,REQ,1528098028.024696,1528098031.261801,3.237105,1,DDoS
tcp,192.168.100.149,50675.0,192.168.100.5,80.0,6,1,924,60,RST,1528096691.46418,1528096712.708058,21.243877,1,DDoS
tcp,192.168.100.150,37998.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096800.296363,1528096805.212692,4.916329,1,DDoS
udp,192.168.100.148,29573,192.168.100.3,80,12,0,720,0,INT,1528099384.259918,1528099403.719744,19.459826,1,DDoS
tcp,192.168.100.150,17480.0,192.168.100.3,80.0,7,1,984,60,RST,1528096290.459171,1528096307.490389,17.031218,1,DDoS
udp,192.168.100.147,27624,192.168.100.3,80,13,0,780,0,INT,1528099404.057129,1528099421.209381,17.152252,1,DDoS
udp,192.168.100.147,59001.0,192.168.100.7,80.0,4,0,240,0,INT,1528101776.93302,1528101785.21553,8.28251,1,DDoS
tcp,192.168.100.147,11567.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096946.808543,1528096973.780457,26.971914,1,DDoS
tcp,192.168.100.150,35001.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097869.907791,1528097869.907791,0.0,1,DDoS
udp,192.168.100.147,1976,192.168.100.3,80,11,0,660,0,INT,1528099784.713377,1528099798.238011,13.524634,1,DDoS
tcp,192.168.100.149,32979.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096157.720242,1528096168.272338,10.552096,1,DDoS
tcp,192.168.100.148,63359.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096593.193295,1528096616.724296,23.531,1,DDoS
udp,192.168.100.148,37717.0,192.168.100.5,80.0,7,0,420,0,INT,1528099989.619978,1528100016.527798,26.90782,1,DDoS
tcp,192.168.100.150,52231.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096820.521054,1528096839.27674,18.755686,1,DDoS
udp,192.168.100.150,9870,192.168.100.3,80,3,0,180,0,INT,1528099859.911204,1528099864.637536,4.726332,1,DDoS
udp,192.168.100.147,21163.0,192.168.100.5,80.0,3,0,180,0,INT,1528100231.705375,1528100238.10386,6.398485,1,DDoS
udp,192.168.100.147,55144,192.168.100.7,80,7,0,420,0,INT,1528101310.995251,1528101337.045334,26.050083,1,DDoS
udp,192.168.100.150,30298,192.168.100.7,80,2,0,120,0,INT,1528101649.493952,1528101654.394444,4.900492,1,DDoS
tcp,192.168.100.149,64736.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096567.909504,1528096588.189826,20.280321,1,DDoS
tcp,192.168.100.148,29862.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097841.97177,1528097865.151877,23.180107,1,DDoS
udp,192.168.100.147,42629,192.168.100.3,80,11,0,660,0,INT,1528099825.318086,1528099841.836409,16.518324,1,DDoS
tcp,192.168.100.150,299.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096949.924868,1528096974.274025,24.349157,1,DDoS
udp,192.168.100.147,5865,192.168.100.6,80,8,0,480,0,INT,1528100896.397276,1528101008.581229,112.183952,1,DDoS
tcp,192.168.100.148,50606.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096039.173319,1528096055.958551,16.785233,1,DDoS
tcp,192.168.100.148,44888.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097955.709171,1528097960.705195,4.996024,1,DDoS
tcp,192.168.100.149,30386.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097867.536339,1528097872.187849,4.65151,1,DDoS
udp,192.168.100.149,16058.0,192.168.100.6,80.0,9,0,540,0,INT,1528100699.401889,1528100740.314511,40.912621,1,DDoS
tcp,192.168.100.147,24905.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097347.383699,1528097399.841822,52.458122,1,DDoS
tcp,192.168.100.150,60016.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096434.157689,1528096451.351564,17.193874,1,DDoS
tcp,192.168.100.149,37933.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097558.011011,1528097609.782372,51.771362,1,DDoS
udp,192.168.100.147,29977,192.168.100.3,80,11,0,660,0,INT,1528099825.051668,1528099841.569197,16.517529,1,DDoS
tcp,192.168.100.147,21266.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096288.454924,1528096294.273994,5.81907,1,DDoS
tcp,192.168.100.150,29257.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096098.457826,1528096102.339743,3.881917,1,DDoS
tcp,192.168.100.149,21711.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097985.063778,1528097998.271389,13.207611,1,DDoS
udp,192.168.100.150,9843.0,192.168.100.5,80.0,8,0,480,0,INT,1528100461.699875,1528100498.513444,36.813568,1,DDoS
tcp,192.168.100.150,15248.0,192.168.100.6,80.0,1,1,154,60,RST,1528097045.241263,1528097045.286205,0.044942,1,DDoS
tcp,192.168.100.147,54801.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097958.639946,1528097963.449167,4.809221,1,DDoS
tcp,192.168.100.150,13017.0,192.168.100.3,80.0,7,1,984,60,RST,1528095778.936377,1528095824.561062,45.624683,1,DDoS
udp,192.168.100.150,10380,192.168.100.7,80,10,0,600,0,INT,1528101728.809821,1528101775.521496,46.711674,1,DDoS
tcp,192.168.100.148,35623.0,192.168.100.7,80.0,2,0,308,0,REQ,1528098026.158764,1528098031.295687,5.136923,1,DDoS
tcp,192.168.100.148,57532.0,192.168.100.3,80.0,3,0,462,0,REQ,1528095779.399572,1528095818.972498,39.572926,1,DDoS
udp,192.168.100.149,53734,192.168.100.6,80,8,0,480,0,INT,1528100780.359637,1528100891.74194,111.382301,1,DDoS
udp,192.168.100.148,26529.0,192.168.100.7,80.0,7,0,420,0,INT,1528101823.637702,1528101841.211219,17.573517,1,DDoS
tcp,192.168.100.147,41414.0,192.168.100.6,80.0,4,1,616,60,RST,1528097490.916432,1528097543.195301,52.27887,1,DDoS
tcp,192.168.100.149,35123.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097800.42711,1528097812.864627,12.437517,1,DDoS
udp,192.168.100.147,39880,192.168.100.3,80,11,0,660,0,INT,1528099683.189451,1528099705.397996,22.208546,1,DDoS
udp,192.168.100.149,17621,192.168.100.3,80,5,0,300,0,INT,1528099605.917828,1528099614.725009,8.807181,1,DDoS
tcp,192.168.100.148,25026.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097801.953016,1528097813.94533,11.992314,1,DDoS
tcp,192.168.100.150,28288.0,192.168.100.3,80.0,8,2,1044,120,REQ,1528095825.794077,1528095849.508893,23.714815,1,DDoS
udp,192.168.100.147,54339.0,192.168.100.3,80.0,11,0,660,0,INT,1528099843.536779,1528099857.11537,13.578591,1,DDoS
tcp,192.168.100.149,59643.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097058.72932,1528097058.72932,0.0,1,DDoS
udp,192.168.100.147,27951.0,192.168.100.3,80.0,3,0,180,0,INT,1528099607.993672,1528099612.056818,4.063146,1,DDoS
udp,192.168.100.147,25179,192.168.100.6,80,3,0,180,0,INT,1528101269.017367,1528101301.091636,32.074268,1,DDoS
udp,192.168.100.149,20790,192.168.100.3,80,11,0,660,0,INT,1528099766.618569,1528099782.570689,15.95212,1,DDoS
udp,192.168.100.150,41135.0,192.168.100.3,80.0,8,0,480,0,INT,1528099352.531112,1528099366.799532,14.26842,1,DDoS
tcp,192.168.100.149,1710.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096713.780423,1528096737.978147,24.197723,1,DDoS
tcp,192.168.100.147,31420.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097418.984767,1528097470.999655,52.014889,1,DDoS
tcp,192.168.100.147,15097.0,192.168.100.5,80.0,4,1,616,60,RST,1528097020.744687,1528097040.76723,20.022543,1,DDoS
udp,192.168.100.148,19241.0,192.168.100.3,80.0,8,0,480,0,INT,1528099516.114606,1528099525.550458,9.435852,1,DDoS
udp,192.168.100.149,20452,192.168.100.6,80,8,0,480,0,INT,1528100776.386079,1528100883.755567,107.369492,1,DDoS
udp,192.168.100.149,4441.0,192.168.100.3,80.0,7,0,420,0,INT,1528099339.600283,1528099351.767813,12.16753,1,DDoS
tcp,192.168.100.150,47172.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097936.925706,1528097951.455621,14.529915,1,DDoS
tcp,192.168.100.147,65280.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096899.767183,1528096899.767183,0.0,1,DDoS
tcp,192.168.100.147,13223.0,192.168.100.6,80.0,4,2,616,120,RST,1528097414.175585,1528097466.261502,52.085918,1,DDoS
udp,192.168.100.150,6495,192.168.100.5,80,8,0,480,0,INT,1528100283.5219,1528100315.278282,31.756382,1,DDoS
tcp,192.168.100.148,14670.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097203.348683,1528097273.826667,70.477982,1,DDoS
udp,192.168.100.147,46403,192.168.100.3,80,8,0,480,0,INT,1528099516.276754,1528099525.343353,9.066599,1,DDoS
udp,192.168.100.147,19645.0,192.168.100.5,80.0,10,0,600,0,INT,1528100592.830709,1528100635.996928,43.166218,1,DDoS
udp,192.168.100.149,48516,192.168.100.6,80,8,0,480,0,INT,1528100779.15158,1528100890.515117,111.363541,1,DDoS
udp,192.168.100.148,16436,192.168.100.6,80,8,0,480,0,INT,1528100645.659521,1528100692.097467,46.437946,1,DDoS
udp,192.168.100.148,52122.0,192.168.100.3,80.0,3,0,180,0,INT,1528099438.882579,1528099441.913462,3.030883,1,DDoS
tcp,192.168.100.148,29112.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096949.000464,1528096966.072884,17.07242,1,DDoS
udp,192.168.100.150,42175,192.168.100.3,80,8,0,480,0,INT,1528099682.949282,1528099704.763565,21.814283,1,DDoS
udp,192.168.100.148,41993,192.168.100.3,80,11,0,660,0,INT,1528099535.401337,1528099548.797215,13.395878,1,DDoS
tcp,192.168.100.149,62396.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096643.424745,1528096651.779988,8.355243,1,DDoS
tcp,192.168.100.150,6289.0,192.168.100.3,80.0,5,1,676,60,RST,1528096120.521572,1528096142.830451,22.30888,1,DDoS
tcp,192.168.100.147,44336.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097141.768154,1528097194.112158,52.344006,1,DDoS
tcp,192.168.100.150,35451.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095764.591282,1528095775.715488,11.124206,1,DDoS
udp,192.168.100.147,44234.0,192.168.100.3,80.0,11,0,660,0,INT,1528099551.185486,1528099573.494763,22.309277,1,DDoS
udp,192.168.100.147,46241,192.168.100.6,80,8,0,480,0,INT,1528101018.300816,1528101130.132065,111.831245,1,DDoS
tcp,192.168.100.149,20445.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097918.187545,1528097930.974182,12.786637,1,DDoS
tcp,192.168.100.150,58424.0,192.168.100.3,80.0,5,1,676,60,RST,1528095782.135184,1528095822.541508,40.406322,1,DDoS
udp,192.168.100.148,4559,192.168.100.3,80,12,0,720,0,INT,1528099824.162466,1528099841.811461,17.648994,1,DDoS
udp,192.168.100.148,8814,192.168.100.3,80,10,0,600,0,INT,1528099495.578112,1528099516.028848,20.450735,1,DDoS
udp,192.168.100.149,9997.0,192.168.100.6,80.0,7,0,420,0,INT,1528100785.337844,1528100881.266486,95.928642,1,DDoS
tcp,192.168.100.150,6761.0,192.168.100.3,80.0,8,3,950,180,RST,1528095830.021717,1528095846.494803,16.473085,1,DDoS
tcp,192.168.100.147,13845.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096385.056321,1528096403.95926,18.902939,1,DDoS
udp,192.168.100.147,15478,192.168.100.7,80,4,0,240,0,INT,1528101342.554425,1528101350.468417,7.913992,1,DDoS
udp,192.168.100.150,34382,192.168.100.7,80,9,0,540,0,INT,1528101730.484689,1528101772.193903,41.709213,1,DDoS
tcp,192.168.100.147,62585.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096566.655456,1528096588.62433,21.968874,1,DDoS
tcp,192.168.100.147,26955.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096149.950522,1528096168.529793,18.579271,1,DDoS
tcp,192.168.100.148,27253.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096410.08077,1528096421.23773,11.15696,1,DDoS
tcp,192.168.100.148,39462.0,192.168.100.3,80.0,6,1,830,60,REQ,1528095870.462804,1528095901.152782,30.689978,1,DDoS
tcp,192.168.100.150,44074.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096641.68128,1528096654.193023,12.511743,1,DDoS
tcp,192.168.100.150,25943.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096925.488619,1528096944.030418,18.5418,1,DDoS
udp,192.168.100.149,40920,192.168.100.3,80,11,0,660,0,INT,1528099766.989994,1528099782.95375,15.963756,1,DDoS
udp,192.168.100.149,53186,192.168.100.3,80,12,0,720,0,INT,1528099824.625513,1528099841.758638,17.133125,1,DDoS
udp,192.168.100.149,3205,192.168.100.6,80,7,0,420,0,INT,1528101151.212557,1528101247.110751,95.898193,1,DDoS
tcp,192.168.100.150,47495.0,192.168.100.3,80.0,4,1,522,60,RST,1528096208.414345,1528096224.952679,16.538334,1,DDoS
tcp,192.168.100.147,28875.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097839.836698,1528097862.654141,22.817444,1,DDoS
udp,192.168.100.150,12598,192.168.100.3,80,8,0,480,0,INT,1528099337.6104,1528099351.764907,14.154507,1,DDoS
udp,192.168.100.149,10429,192.168.100.3,80,11,0,660,0,INT,1528099915.106724,1528099939.032383,23.925659,1,DDoS
tcp,192.168.100.149,57082.0,192.168.100.5,80.0,3,1,462,60,RST,1528097001.837275,1528097015.534542,13.718544,1,DDoS
tcp,192.168.100.149,38001.0,192.168.100.3,80.0,6,1,830,60,RST,1528096117.966357,1528096145.249622,27.283264,1,DDoS
tcp,192.168.100.150,19017.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096232.467523,1528096236.01086,3.543337,1,DDoS
tcp,192.168.100.147,35004.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096819.704323,1528096841.941162,22.236839,1,DDoS
tcp,192.168.100.149,25207.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096316.274673,1528096343.401248,27.126575,1,DDoS
tcp,192.168.100.149,64451.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096855.054538,1528096866.789306,11.734768,1,DDoS
tcp,192.168.100.147,19807.0,192.168.100.5,80.0,2,1,308,60,RST,1528096386.746322,1528096392.626382,5.88006,1,DDoS
udp,192.168.100.148,54335,192.168.100.5,80,11,0,660,0,INT,1528100280.566638,1528100321.822938,41.256302,1,DDoS
tcp,192.168.100.147,38909.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096205.946434,1528096220.392098,14.445664,1,DDoS
tcp,192.168.100.150,48255.0,192.168.100.6,80.0,1,1,154,60,RST,1528097055.954659,1528097055.991157,0.036498,1,DDoS
tcp,192.168.100.150,45910.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096567.56855,1528096589.476421,21.907871,1,DDoS
tcp,192.168.100.148,57606.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096123.074054,1528096143.955819,20.881765,1,DDoS
tcp,192.168.100.147,2959.0,192.168.100.5,80.0,7,1,1078,60,REQ,1528096507.749645,1528096544.109762,36.360119,1,DDoS
tcp,192.168.100.147,9011.0,192.168.100.6,80.0,2,0,308,0,REQ,1528097621.038063,1528097638.112815,17.074753,1,DDoS
tcp,192.168.100.147,11508.0,192.168.100.5,80.0,5,0,770,0,REQ,1528097001.102133,1528097018.446928,17.344795,1,DDoS
udp,192.168.100.148,60699.0,192.168.100.3,80.0,9,0,540,0,INT,1528099324.555436,1528099336.643176,12.08774,1,DDoS
tcp,192.168.100.149,24525.0,192.168.100.6,80.0,4,1,616,60,RST,1528097205.420304,1528097258.800688,53.380383,1,DDoS
tcp,192.168.100.148,56868.0,192.168.100.3,80.0,5,0,770,0,REQ,1528095763.723826,1528095776.694623,12.970797,1,DDoS
udp,192.168.100.147,45584.0,192.168.100.7,80.0,2,0,120,0,INT,1528101647.065996,1528101650.079051,3.013055,1,DDoS
udp,192.168.100.149,22200.0,192.168.100.7,80.0,2,0,120,0,INT,1528101647.476177,1528101652.607213,5.131036,1,DDoS
tcp,192.168.100.149,27536.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096978.670271,1528096978.670271,0.0,1,DDoS
udp,192.168.100.148,16430,192.168.100.3,80,4,0,240,0,INT,1528099859.355384,1528099863.978434,4.62305,1,DDoS
udp,192.168.100.148,13156,192.168.100.5,80,3,0,180,0,INT,1528100100.664532,1528100105.865586,5.201054,1,DDoS
udp,192.168.100.149,63777,192.168.100.3,80,9,0,540,0,INT,1528099477.547326,1528099491.265576,13.71825,1,DDoS
tcp,192.168.100.149,48988,192.168.100.7,80,2,0,308,0,REQ,1528098024.751408,1528098028.801091,4.049683,1,DDoS
udp,192.168.100.150,62680,192.168.100.6,80,7,0,420,0,INT,1528100910.252333,1528101006.463788,96.211456,1,DDoS
udp,192.168.100.149,51973,192.168.100.3,80,4,0,240,0,INT,1528099858.758743,1528099863.075714,4.316971,1,DDoS
tcp,192.168.100.148,36208.0,192.168.100.6,80.0,4,1,616,60,RST,1528097139.15488,1528097191.422693,52.267815,1,DDoS
tcp,192.168.100.148,38672.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096766.572207,1528096782.103465,15.531258,1,DDoS
tcp,192.168.100.147,19296.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096590.876213,1528096615.70914,24.832928,1,DDoS
udp,192.168.100.150,63256,192.168.100.3,80,8,0,480,0,INT,1528099957.176636,1528099974.716536,17.5399,1,DDoS
tcp,192.168.100.148,54633.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097734.591817,1528097749.570118,14.978301,1,DDoS
tcp,192.168.100.149,7638.0,192.168.100.5,80.0,3,1,462,60,RST,1528096409.338666,1528096421.928739,12.590073,1,DDoS
udp,192.168.100.149,54220,192.168.100.7,80,8,0,480,0,INT,1528101424.891827,1528101469.607911,44.716084,1,DDoS
tcp,192.168.100.147,7779.0,192.168.100.5,80.0,6,1,924,60,RST,1528096617.999295,1528096634.903533,16.904238,1,DDoS
tcp,192.168.100.147,41212.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097735.139747,1528097748.208788,13.069041,1,DDoS
udp,192.168.100.148,4573,192.168.100.6,80,9,0,540,0,INT,1528100744.108469,1528100774.460197,30.351728,1,DDoS
tcp,192.168.100.150,36855.0,192.168.100.3,80.0,5,1,676,60,REQ,1528096018.170599,1528096032.700028,14.529429,1,DDoS
tcp,192.168.100.149,44190.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097868.658912,1528097873.314841,4.655929,1,DDoS
udp,192.168.100.150,52271,192.168.100.3,80,7,0,420,0,INT,1528099842.867891,1528099856.629867,13.761976,1,DDoS
udp,192.168.100.147,55180.0,192.168.100.5,80.0,9,0,540,0,INT,1528100068.550245,1528100097.092734,28.542488,1,DDoS
udp,192.168.100.147,28408,192.168.100.5,80,9,0,540,0,INT,1528100067.021643,1528100099.438614,32.416969,1,DDoS
tcp,192.168.100.147,63015.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096981.384956,1528096985.723888,4.338932,1,DDoS
udp,192.168.100.147,47519,192.168.100.3,80,11,0,660,0,INT,1528099957.472579,1528099970.592948,13.120369,1,DDoS
udp,192.168.100.150,45986.0,192.168.100.3,80.0,6,0,360,0,INT,1528099900.695029,1528099912.10378,11.408751,1,DDoS
tcp,192.168.100.148,8095.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096874.109127,1528096874.109127,0.0,1,DDoS
udp,192.168.100.148,12203,192.168.100.5,80,9,0,540,0,INT,1528100595.503463,1528100637.427265,41.923801,1,DDoS
tcp,192.168.100.150,31846.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096723.773462,1528096739.627875,15.854413,1,DDoS
tcp,192.168.100.150,5167.0,192.168.100.3,80.0,6,1,830,60,REQ,1528096263.860277,1528096286.275505,22.415228,1,DDoS
udp,192.168.100.150,60195,192.168.100.3,80,7,0,420,0,INT,1528099843.227431,1528099856.985569,13.758138,1,DDoS
udp,192.168.100.150,52217,192.168.100.7,80,2,0,120,0,INT,1528101778.503556,1528101783.314755,4.811199,1,DDoS
tcp,192.168.100.149,22617.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096977.780235,1528096987.587203,9.806968,1,DDoS
udp,192.168.100.148,13183,192.168.100.3,80,12,0,720,0,INT,1528099534.948291,1528099549.681731,14.73344,1,DDoS
tcp,192.168.100.147,56025.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096264.11602,1528096285.574802,21.458782,1,DDoS
tcp,192.168.100.147,64607.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096350.189774,1528096365.464617,15.274843,1,DDoS
tcp,192.168.100.148,38208.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096098.102071,1528096101.694302,3.592231,1,DDoS
tcp,192.168.100.147,37731.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097865.91192,1528097874.335693,8.423773,1,DDoS
