proto,saddr,sport,daddr,dport,spkts,dpkts,sbytes,dbytes,state,stime,ltime,dur,attack,category
udp,192.168.100.150,1374,192.168.100.3,80,3,0,180,0,INT,1528099516.947317,1528099521.235974,4.288657,1,DDoS
tcp,192.168.100.150,58537.0,192.168.100.3,80.0,7,1,984,60,RST,1528096289.271651,1528096306.24659,16.974939,1,DDoS
udp,192.168.100.147,36276,192.168.100.3,80,13,0,780,0,INT,1528099404.210757,1528099421.368515,17.157759,1,DDoS
udp,192.168.100.148,58553,192.168.100.3,80,9,0,540,0,INT,1528099882.120897,1528099894.244361,12.123464,1,DDoS
tcp,192.168.100.149,60210.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095766.523351,1528095777.102864,10.579513,1,DDoS
tcp,192.168.100.149,36018.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097772.790187,1528097776.385862,3.595675,1,DDoS
udp,192.168.100.150,60971.0,192.168.100.7,80.0,4,0,240,0,INT,1528101825.181203,1528101841.185067,16.003864,1,DDoS
tcp,192.168.100.149,39124.0,192.168.100.3,80.0,6,1,830,60,RST,1528096118.070406,1528096145.352159,27.281754,1,DDoS
tcp,192.168.100.149,29643.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097067.92209,1528097119.828419,51.90633,1,DDoS
tcp,192.168.100.149,25289.0,192.168.100.5,80.0,4,1,616,60,RST,1528097023.140798,1528097039.482225,16.365767,1,DDoS
tcp,192.168.100.147,40639.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096547.86929,1528096561.893672,14.024382,1,DDoS
tcp,192.168.100.149,14364.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096688.301019,1528096710.626758,22.325739,1,DDoS
udp,192.168.100.150,41369,192.168.100.3,80,8,0,480,0,INT,1528099460.808868,1528099475.502061,14.693193,1,DDoS
tcp,192.168.100.150,10499.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097080.33716,1528097131.925192,51.588032,1,DDoS
udp,192.168.100.150,27837.0,192.168.100.5,80.0,9,0,540,0,INT,1528100593.160897,1528100637.063386,43.902489,1,DDoS
udp,192.168.100.150,57664,192.168.100.3,80,8,0,480,0,INT,1528099741.3664,1528099765.932617,24.566217,1,DDoS
udp,192.168.100.147,8702,192.168.100.6,80,10,0,600,0,INT,1528100743.574978,1528100775.833339,32.258362,1,DDoS
udp,192.168.100.150,14087,192.168.100.3,80,7,0,420,0,INT,1528099574.690851,1528099589.998355,15.307504,1,DDoS
udp,192.168.100.148,3648,192.168.100.5,80,12,0,720,0,INT,1528100060.649205,1528100097.271122,36.621918,1,DDoS
udp,192.168.100.149,4795,192.168.100.3,80,10,0,600,0,INT,1528099421.972711,1528099436.894148,14.921437,1,DDoS
udp,192.168.100.148,49152,192.168.100.3,80,11,0,660,0,INT,1528099915.02602,1528099940.067438,25.041418,1,DDoS
tcp,192.168.100.148,6096.0,192.168.100.6,80.0,1,1,154,60,RST,1528097043.085978,1528097043.131524,0.045546,1,DDoS
udp,192.168.100.147,62618,192.168.100.3,80,12,0,720,0,INT,1528099534.987332,1528099549.150033,14.162701,1,DDoS
udp,192.168.100.147,43401.0,192.168.100.3,80.0,3,0,180,0,INT,1528099438.658287,1528099441.305832,2.647545,1,DDoS
udp,192.168.100.148,65441,192.168.100.5,80,3,0,180,0,INT,1528100099.709197,1528100104.998616,5.289419,1,DDoS
udp,192.168.100.149,61549,192.168.100.3,80,11,0,660,0,INT,1528099785.020426,1528099799.385443,14.365017,1,DDoS
tcp,192.168.100.148,37930.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096459.980021,1528096471.663027,11.683006,1,DDoS
tcp,192.168.100.148,48946.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096351.556252,1528096367.120486,15.564234,1,DDoS
udp,192.168.100.150,8525,192.168.100.5,80,2,0,120,0,INT,1528100545.654948,1528100553.198817,7.543869,1,DDoS
udp,192.168.100.148,54692.0,192.168.100.3,80.0,3,0,180,0,INT,1528099438.969534,1528099441.996012,3.026478,1,DDoS
udp,192.168.100.150,33739.0,192.168.100.7,80.0,2,0,120,0,INT,1528101777.081854,1528101781.909418,4.827564,1,DDoS
udp,192.168.100.148,35547,192.168.100.7,80,4,0,240,0,INT,1528101647.135512,1528101655.347533,8.212021,1,DDoS
udp,192.168.100.148,18508.0,192.168.100.7,80.0,4,0,240,0,INT,1528101777.274604,1528101784.984689,7.710085,1,DDoS
udp,192.168.100.148,55219,192.168.100.3,80,4,0,240,0,INT,1528099516.885456,1528099520.943178,4.057722,1,DDoS
udp,192.168.100.150,20564.0,192.168.100.3,80.0,3,0,180,0,INT,1528099940.183735,1528099944.552347,4.368612,1,DDoS
tcp,192.168.100.147,56605.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096689.325718,1528096706.184461,16.858744,1,DDoS
tcp,192.168.100.150,28560.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096175.695158,1528096199.869134,24.173977,1,DDoS
tcp,192.168.100.150,39370.0,192.168.100.5,80.0,3,1,462,60,RST,1528096547.579984,1528096561.314033,13.749235,1,DDoS
tcp,192.168.100.150,39228.0,192.168.100.3,80.0,5,1,676,60,RST,1528096267.228075,1528096284.20814,16.980064,1,DDoS
udp,192.168.100.150,44881,192.168.100.3,80,8,0,480,0,INT,1528099743.077279,1528099765.382579,22.3053,1,DDoS
tcp,192.168.100.147,64859.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097427.954119,1528097479.893254,51.939137,1,DDoS
udp,192.168.100.148,46557.0,192.168.100.3,80.0,3,0,180,0,INT,1528099438.703884,1528099441.720318,3.016434,1,DDoS
udp,192.168.100.148,48293,192.168.100.5,80,1,0,60,0,INT,1528100553.20827,1528100553.20827,0.0,1,DDoS
tcp,192.168.100.149,60475.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097934.075513,1528097952.80386,18.728348,1,DDoS
udp,192.168.100.149,30438,192.168.100.5,80,7,0,420,0,INT,1528100153.054711,1528100185.194814,32.140102,1,DDoS
tcp,192.168.100.150,23939.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097774.815367,1528097780.451042,5.635675,1,DDoS
tcp,192.168.100.148,10166.0,192.168.100.3,80.0,6,2,736,120,RST,1528096096.087531,1528096107.18066,11.093129,1,DDoS
tcp,192.168.100.148,4384.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096998.84133,1528097017.720933,18.879602,1,DDoS
tcp,192.168.100.147,6038.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096208.627313,1528096217.231948,8.604635,1,DDoS
udp,192.168.100.149,62053.0,192.168.100.6,80.0,3,0,180,0,INT,1528101261.706114,1528101293.546366,31.840252,1,DDoS
tcp,192.168.100.148,13971.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097133.351748,1528097185.454709,52.102962,1,DDoS
udp,192.168.100.150,27328,192.168.100.3,80,7,0,420,0,INT,1528099724.505935,1528099737.946966,13.441031,1,DDoS
tcp,192.168.100.150,41609.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096713.70238,1528096740.700689,26.998308,1,DDoS
tcp,192.168.100.150,2036.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096853.203343,1528096866.710972,13.507629,1,DDoS
tcp,192.168.100.149,64204.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097865.556983,1528097870.194947,4.637964,1,DDoS
udp,192.168.100.148,42054,192.168.100.3,80,11,0,660,0,INT,1528099625.35078,1528099647.841034,22.490253,1,DDoS
udp,192.168.100.148,31447,192.168.100.5,80,12,0,720,0,INT,1528100149.738219,1528100185.820257,36.082039,1,DDoS
udp,192.168.100.148,2471,192.168.100.3,80,11,0,660,0,INT,1528099338.287949,1528099352.000291,13.712342,1,DDoS
tcp,192.168.100.150,53795.0,192.168.100.3,80.0,9,2,1198,120,RST,1528096289.068654,1528096310.557651,21.488997,1,DDoS
tcp,192.168.100.149,36947.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097850.577918,1528097863.42444,12.846522,1,DDoS
tcp,192.168.100.149,7828.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097567.344992,1528097619.122904,51.777912,1,DDoS
udp,192.168.100.147,1417,192.168.100.5,80,10,0,600,0,INT,1528100594.568578,1528100638.5124,43.943821,1,DDoS
tcp,192.168.100.148,19062.0,192.168.100.3,80.0,5,0,770,0,REQ,1528096264.974405,1528096288.08186,23.107454,1,DDoS
tcp,192.168.100.147,57535.0,192.168.100.3,80.0,7,2,890,120,RST,1528095926.28225,1528095950.973201,24.69095,1,DDoS
tcp,192.168.100.150,46849.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095871.291523,1528095897.963097,26.671574,1,DDoS
udp,192.168.100.150,41909,192.168.100.3,80,7,0,420,0,INT,1528099842.428677,1528099856.189888,13.761211,1,DDoS
udp,192.168.100.147,61760,192.168.100.3,80,13,0,780,0,INT,1528099667.001441,1528099682.266095,15.264654,1,DDoS
tcp,192.168.100.148,18629.0,192.168.100.3,80.0,6,1,830,60,REQ,1528096119.64519,1528096145.552671,25.90748,1,DDoS
tcp,192.168.100.147,14010.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097045.587928,1528097045.587928,0.0,1,DDoS
tcp,192.168.100.148,60350.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097933.800586,1528097945.777412,11.976826,1,DDoS
udp,192.168.100.149,33367,192.168.100.6,80,8,0,480,0,INT,1528100777.264565,1528100886.929506,109.66494,1,DDoS
tcp,192.168.100.148,17640.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097735.375403,1528097747.822345,12.446942,1,DDoS
udp,192.168.100.147,6789,192.168.100.3,80,11,0,660,0,INT,1528099842.653644,1528099857.604557,14.950913,1,DDoS
tcp,192.168.100.150,10641.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097868.20007,1528097868.20007,0.0,1,DDoS
tcp,192.168.100.147,61898.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096566.618643,1528096588.533549,21.914906,1,DDoS
udp,192.168.100.149,57087.0,192.168.100.7,80.0,2,0,120,0,INT,1528101391.736632,1528101396.805154,5.068522,1,DDoS
tcp,192.168.100.150,290.0,192.168.100.3,80.0,5,1,676,60,RST,1528096064.753403,1528096091.924812,27.17141,1,DDoS
udp,192.168.100.149,6381,192.168.100.7,80,3,0,180,0,INT,1528101829.487929,1528101837.092802,7.604873,1,DDoS
udp,192.168.100.149,15468.0,192.168.100.3,80.0,11,0,660,0,INT,1528099783.945001,1528099798.309263,14.364262,1,DDoS
udp,192.168.100.148,61915,192.168.100.3,80,10,0,600,0,INT,1528099957.40285,1528099971.08477,13.68192,1,DDoS
tcp,192.168.100.150,34450.0,192.168.100.3,80.0,5,1,676,60,REQ,1528096207.367917,1528096224.205784,16.837868,1,DDoS
udp,192.168.100.150,56932.0,192.168.100.3,80.0,7,0,420,0,INT,1528099785.790124,1528099799.023104,13.23298,1,DDoS
udp,192.168.100.149,65484,192.168.100.3,80,11,0,660,0,INT,1528099767.772537,1528099783.735036,15.962499,1,DDoS
udp,192.168.100.147,59670,192.168.100.5,80,2,0,120,0,INT,1528100233.659013,1528100236.318802,2.659789,1,DDoS
tcp,192.168.100.150,43506.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096898.829962,1528096900.292534,1.462572,1,DDoS
udp,192.168.100.150,49815,192.168.100.5,80,2,0,120,0,INT,1528100331.921405,1528100336.66563,4.744225,1,DDoS
tcp,192.168.100.148,58515.0,192.168.100.6,80.0,4,1,616,60,RST,1528097215.131143,1528097268.046122,52.953117,1,DDoS
tcp,192.168.100.149,65510.0,192.168.100.3,80.0,7,2,890,120,RST,1528096350.047397,1528096366.513152,16.465755,1,DDoS
tcp,192.168.100.149,1041.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097840.770763,1528097860.454454,19.683691,1,DDoS
udp,192.168.100.147,1079.0,192.168.100.3,80.0,11,0,660,0,INT,1528099631.336889,1528099648.083665,16.746777,1,DDoS
udp,192.168.100.148,41362.0,192.168.100.6,80.0,9,0,540,0,INT,1528100697.693822,1528100738.93235,41.238529,1,DDoS
tcp,192.168.100.148,42446.0,192.168.100.5,80.0,3,0,462,0,REQ,1528097021.789334,1528097040.606544,18.817209,1,DDoS
tcp,192.168.100.147,2771.0,192.168.100.5,80.0,8,1,1232,60,RST,1528096714.79623,1528096740.954929,26.158699,1,DDoS
tcp,192.168.100.147,33479.0,192.168.100.3,80.0,6,2,736,120,RST,1528095780.239145,1528095822.618695,42.379551,1,DDoS
tcp,192.168.100.148,59257.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096232.043957,1528096237.283376,5.239419,1,DDoS
udp,192.168.100.149,42196.0,192.168.100.5,80.0,8,0,480,0,INT,1528100592.690685,1528100636.441481,43.750797,1,DDoS
tcp,192.168.100.150,4785.0,192.168.100.3,80.0,4,1,522,60,RST,1528096039.167379,1528096047.62664,8.459261,1,DDoS
tcp,192.168.100.150,57068.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097758.491549,1528097758.491549,0.0,1,DDoS
tcp,192.168.100.150,22389.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096976.493252,1528096980.815799,4.322547,1,DDoS
tcp,192.168.100.150,41659.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096766.070291,1528096785.811589,19.741299,1,DDoS
udp,192.168.100.147,14902,192.168.100.3,80,4,0,240,0,INT,1528099859.036024,1528099863.400516,4.364492,1,DDoS
tcp,192.168.100.147,6387.0,192.168.100.3,80.0,3,1,368,60,RST,1528096208.637498,1528096217.250712,8.613214,1,DDoS
udp,192.168.100.150,49283,192.168.100.6,80,9,0,540,0,INT,1528100698.312033,1528100739.162559,40.850525,1,DDoS
udp,192.168.100.147,35181,192.168.100.6,80,8,0,480,0,INT,1528100777.528839,1528100887.723078,110.194237,1,DDoS
udp,192.168.100.150,21998.0,192.168.100.5,80.0,9,0,540,0,INT,1528100592.815468,1528100636.455547,43.640079,1,DDoS
tcp,192.168.100.147,63996.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096689.669087,1528096707.55453,17.885443,1,DDoS
udp,192.168.100.148,14537,192.168.100.3,80,10,0,600,0,INT,1528099741.871354,1528099765.536039,23.664684,1,DDoS
tcp,192.168.100.147,56224.0,192.168.100.3,80.0,7,2,890,120,RST,1528095984.783966,1528096008.581957,23.797991,1,DDoS
udp,192.168.100.148,39129,192.168.100.3,80,4,0,240,0,INT,1528099516.440878,1528099520.493924,4.053046,1,DDoS
tcp,192.168.100.148,3536.0,192.168.100.3,80.0,7,2,890,120,RST,1528096149.852025,1528096169.582619,19.730595,1,DDoS
tcp,192.168.100.149,28268.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097555.509445,1528097607.362003,51.852558,1,DDoS
tcp,192.168.100.150,50570.0,192.168.100.5,80.0,4,0,616,0,REQ,1528097002.460396,1528097015.446546,12.98615,1,DDoS
udp,192.168.100.147,23478,192.168.100.7,80,10,0,600,0,INT,1528101471.06719,1528101514.034368,42.967178,1,DDoS
tcp,192.168.100.150,25137.0,192.168.100.7,80.0,1,0,154,0,REQ,1528097706.878588,1528097706.878588,0.0,1,DDoS
tcp,192.168.100.150,1941.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096767.42537,1528096788.663513,21.238144,1,DDoS
tcp,192.168.100.150,58854.0,192.168.100.5,80.0,4,0,616,0,REQ,1528097002.865896,1528097015.941091,13.075195,1,DDoS
tcp,192.168.100.149,23886.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095925.224025,1528095946.860623,21.636599,1,DDoS
tcp,192.168.100.148,63433.0,192.168.100.5,80.0,3,1,462,60,RST,1528097024.885338,1528097042.021344,17.136005,1,DDoS
udp,192.168.100.149,1822,192.168.100.3,80,11,0,660,0,INT,1528099881.834734,1528099897.855152,16.020418,1,DDoS
udp,192.168.100.149,39906,192.168.100.3,80,4,0,240,0,INT,1528099976.703415,1528099981.387069,4.683654,1,DDoS
tcp,192.168.100.149,65131.0,192.168.100.3,80.0,5,2,582,120,RST,1528095781.696736,1528095812.800959,31.104223,1,DDoS
udp,192.168.100.147,64846,192.168.100.5,80,1,0,60,0,INT,1528100373.321428,1528100373.321428,0.0,1,DDoS
udp,192.168.100.148,36530.0,192.168.100.6,80.0,7,0,420,0,INT,1528101029.686929,1528101125.667629,95.980698,1,DDoS
udp,192.168.100.147,48162,192.168.100.5,80,4,0,240,0,INT,1528100326.585093,1528100334.764371,8.179278,1,DDoS
udp,192.168.100.147,16956,192.168.100.3,80,12,0,720,0,INT,1528099535.257388,1528099549.427793,14.170405,1,DDoS
tcp,192.168.100.148,38487.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096396.866454,1528096406.201898,9.335444,1,DDoS
tcp,192.168.100.3,80.0,192.168.100.149,26765.0,4,1,522,60,RST,1528095778.84503,1528095819.565781,40.720753,1,DDoS
udp,192.168.100.150,43051,192.168.100.7,80,2,0,120,0,INT,1528101602.470122,1528101607.287497,4.817375,1,DDoS
tcp,192.168.100.148,21912.0,192.168.100.6,80.0,4,1,616,60,REQ,1528097275.746126,1528097328.556872,52.810745,1,DDoS
tcp,192.168.100.148,40407.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097865.527918,1528097876.069683,10.541765,1,DDoS
udp,192.168.100.148,26928,192.168.100.5,80,2,0,120,0,INT,1528100100.864851,1528100103.541875,2.677024,1,DDoS
tcp,192.168.100.150,11339.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096928.843961,1528096945.749378,16.905416,1,DDoS
udp,192.168.100.150,51602,192.168.100.3,80,8,0,480,0,INT,1528099914.611608,1528099938.594177,23.982569,1,DDoS
tcp,192.168.100.148,2081.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096267.972825,1528096287.261518,19.288692,1,DDoS
tcp,192.168.100.149,45935.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096158.782502,1528096169.053172,10.27067,1,DDoS
udp,192.168.100.150,52631.0,192.168.100.5,80.0,4,0,240,0,INT,1528100231.109154,1528100243.578561,12.469407,1,DDoS
tcp,192.168.100.148,25248.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096617.561729,1528096636.883105,19.321377,1,DDoS
udp,192.168.100.148,60217,192.168.100.3,80,9,0,540,0,INT,1528099957.335599,1528099971.017909,13.68231,1,DDoS
tcp,192.168.100.150,32509.0,192.168.100.3,80.0,2,0,308,0,REQ,1528096045.672641,1528096052.774462,7.101821,1,DDoS
tcp,192.168.100.150,56659.0,192.168.100.3,80.0,6,1,830,60,RST,1528096011.973652,1528096034.128423,22.154772,1,DDoS
udp,192.168.100.147,46534.0,192.168.100.7,80.0,10,0,600,0,INT,1528101729.137914,1528101773.051929,43.914017,1,DDoS
udp,192.168.100.148,52345,192.168.100.5,80,13,0,780,0,INT,1528100066.089101,1528100099.01086,32.921761,1,DDoS
udp,192.168.100.150,55821,192.168.100.3,80,7,0,420,0,INT,1528099785.738922,1528099798.975258,13.236336,1,DDoS
tcp,192.168.100.149,26552.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096874.60808,1528096874.60808,0.0,1,DDoS
udp,192.168.100.148,45096,192.168.100.3,80,11,0,660,0,INT,1528099461.377517,1528099475.31879,13.941273,1,DDoS
tcp,192.168.100.150,55462.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096642.053681,1528096655.408783,13.355102,1,DDoS
tcp,192.168.100.150,7290.0,192.168.100.3,80,3,1,368,60,RST,1528095722.551553,1528095734.418111,11.866558,1,DDoS
udp,192.168.100.148,22745,192.168.100.6,80,10,0,600,0,INT,1528100741.235791,1528100775.35449,34.118698,1,DDoS
udp,192.168.100.147,10733,192.168.100.5,80,1,0,60,0,INT,1528100641.91127,1528100641.91127,0.0,1,DDoS
tcp,192.168.100.150,6239.0,192.168.100.6,80.0,4,0,616,0,REQ,1528097497.951563,1528097550.258409,52.306847,1,DDoS
tcp,192.168.100.147,45750.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096548.168103,1528096562.131765,13.963662,1,DDoS
udp,192.168.100.148,22105,192.168.100.3,80,10,0,600,0,INT,1528099707.2641,1528099723.171311,15.907211,1,DDoS
udp,192.168.100.150,17070.0,192.168.100.5,80.0,2,0,120,0,INT,1528100506.493117,1528100514.772581,8.279464,1,DDoS
udp,192.168.100.148,27988,192.168.100.3,80,12,0,720,0,INT,1528099461.002721,1528099476.332563,15.329842,1,DDoS
tcp,192.168.100.150,22020.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096693.512409,1528096712.244853,18.732445,1,DDoS
udp,192.168.100.149,20080,192.168.100.7,80,9,0,540,0,INT,1528101729.755431,1528101774.273543,44.518112,1,DDoS
tcp,192.168.100.147,19338.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096716.446018,1528096738.905849,22.459831,1,DDoS
udp,192.168.100.148,8965,192.168.100.3,80,11,0,660,0,INT,1528099477.506854,1528099491.405821,13.898967,1,DDoS
udp,192.168.100.147,31431,192.168.100.3,80,12,0,720,0,INT,1528099383.746634,1528099402.807115,19.06048,1,DDoS
udp,192.168.100.150,27280,192.168.100.6,80,3,0,180,0,INT,1528101269.517211,1528101301.675166,32.157955,1,DDoS
tcp,192.168.100.148,52924.0,192.168.100.7,80.0,6,0,924,0,REQ,1528097817.742043,1528097838.122901,20.380857,1,DDoS
tcp,192.168.100.147,43307.0,192.168.100.5,80.0,5,1,770,60,RST,1528096925.916376,1528096945.175921,19.259544,1,DDoS
tcp,192.168.100.149,7497.0,192.168.100.6,80.0,4,3,616,180,RST,1528097497.879107,1528097550.193245,52.314137,1,DDoS
tcp,192.168.100.149,28699.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096823.276361,1528096839.574588,16.298227,1,DDoS
tcp,192.168.100.148,19957.0,192.168.100.3,80.0,6,0,924,0,REQ,1528096151.386092,1528096170.33983,18.953737,1,DDoS
tcp,192.168.100.148,571.0,192.168.100.6,80.0,4,2,616,120,RST,1528097078.227763,1528097129.982199,51.754436,1,DDoS
udp,192.168.100.147,19597,192.168.100.7,80,2,0,120,0,INT,1528101648.880694,1528101651.872588,2.991894,1,DDoS
udp,192.168.100.150,23072,192.168.100.7,80,8,0,480,0,INT,1528101426.797351,1528101465.557775,38.760426,1,DDoS
udp,192.168.100.150,38972,192.168.100.3,80,9,0,540,0,INT,1528099494.253106,1528099515.735054,21.481949,1,DDoS
tcp,192.168.100.150,23071.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096822.692781,1528096846.992112,24.299332,1,DDoS
udp,192.168.100.147,6958,192.168.100.3,80,14,0,840,0,INT,1528099352.918816,1528099366.872357,13.953541,1,DDoS
udp,192.168.100.150,58188,192.168.100.3,80,9,0,540,0,INT,1528099914.910389,1528099939.117385,24.206997,1,DDoS
tcp,192.168.100.150,18360.0,192.168.100.3,80.0,7,2,890,120,RST,1528096265.263581,1528096287.179768,21.916187,1,DDoS
udp,192.168.100.148,9775,192.168.100.3,80,14,0,840,0,INT,1528099573.979914,1528099590.002695,16.022781,1,DDoS
tcp,192.168.100.150,30281.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097802.189027,1528097813.619827,11.4308,1,DDoS
udp,192.168.100.150,49123,192.168.100.5,80,8,0,480,0,INT,1528100151.33243,1528100179.128137,27.795708,1,DDoS
udp,192.168.100.149,42071,192.168.100.6,80,8,0,480,0,INT,1528101144.672136,1528101256.844558,112.172424,1,DDoS
udp,192.168.100.149,45185,192.168.100.3,80,8,0,480,0,INT,1528099352.812664,1528099367.227524,14.41486,1,DDoS
tcp,192.168.100.147,41661.0,192.168.100.5,80.0,4,1,616,60,RST,1528096410.764209,1528096421.691317,10.927108,1,DDoS
tcp,192.168.100.147,40120.0,192.168.100.3,80.0,2,0,308,0,REQ,1528095873.120265,1528095889.9133,16.793036,1,DDoS
udp,192.168.100.148,32260,192.168.100.3,80,9,0,540,0,INT,1528099785.13709,1528099798.421947,13.284857,1,DDoS
tcp,192.168.100.150,4309.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096642.71859,1528096646.54116,3.82257,1,DDoS
tcp,192.168.100.149,15792.0,192.168.100.6,80.0,2,0,308,0,REQ,1528097621.177212,1528097638.252615,17.075403,1,DDoS
tcp,192.168.100.147,28773.0,192.168.100.5,80.0,5,0,770,0,REQ,1528097002.110913,1528097019.285224,17.174311,1,DDoS
tcp,192.168.100.149,45550.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096642.292902,1528096646.433959,4.141057,1,DDoS
udp,192.168.100.149,14528,192.168.100.3,80,4,0,240,0,INT,1528099976.216833,1528099980.874449,4.657616,1,DDoS
tcp,192.168.100.3,80.0,192.168.100.147,46354.0,4,1,522,60,RST,1528096263.635396,1528096283.680579,20.045183,1,DDoS
tcp,192.168.100.150,30764.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097802.230363,1528097813.663283,11.43292,1,DDoS
tcp,192.168.100.147,54307.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095778.949345,1528095811.209874,32.260529,1,DDoS
udp,192.168.100.149,18501,192.168.100.7,80,2,0,120,0,INT,1528101341.020561,1528101345.990635,4.970074,1,DDoS
udp,192.168.100.149,29293,192.168.100.5,80,8,0,480,0,INT,1528100194.876344,1528100230.038381,35.162037,1,DDoS
tcp,192.168.100.149,32034.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528097882.934663,1528097911.640426,28.705763,1,DDoS
udp,192.168.100.149,22811,192.168.100.3,80,9,0,540,0,INT,1528099384.0368,1528099402.324675,18.287874,1,DDoS
tcp,192.168.100.149,49438.0,192.168.100.3,80.0,5,1,676,60,RST,1528096353.090733,1528096365.244387,12.153654,1,DDoS
tcp,192.168.100.148,57456.0,192.168.100.5,80.0,5,0,770,0,REQ,1528097001.427681,1528097017.057572,15.629891,1,DDoS
tcp,192.168.100.150,30254.0,192.168.100.5,80.0,1,0,154,0,REQ,1528096897.634123,1528096897.634123,0.0,1,DDoS
tcp,192.168.100.149,59378.0,192.168.100.3,80.0,3,1,368,60,RST,1528096208.324966,1528096216.88589,8.560924,1,DDoS
tcp,192.168.100.149,11302.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096975.761606,1528096986.647437,10.885831,1,DDoS
tcp,192.168.100.149,19674.0,192.168.100.6,80.0,4,1,616,60,RST,1528097274.572437,1528097327.412684,52.840248,1,DDoS
udp,192.168.100.150,49712,192.168.100.3,80,7,0,420,0,INT,1528099707.320861,1528099723.075403,15.754542,1,DDoS
udp,192.168.100.150,57121,192.168.100.5,80,7,0,420,0,INT,1528100282.233725,1528100307.550848,25.317123,1,DDoS
udp,192.168.100.148,5253,192.168.100.3,80,11,0,660,0,INT,1528099766.963339,1528099783.370095,16.406755,1,DDoS
tcp,192.168.100.148,50514.0,192.168.100.7,80.0,3,0,462,0,REQ,1528097866.199778,1528097870.759081,4.559303,1,DDoS
udp,192.168.100.147,16796.0,192.168.100.7,80.0,13,0,780,0,INT,1528101517.230693,1528101552.051186,34.820492,1,DDoS
udp,192.168.100.149,41147,192.168.100.7,80,1,0,60,0,INT,1528101600.956048,1528101600.956048,0.0,1,DDoS
tcp,192.168.100.147,24703.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096261.825569,1528096280.533523,18.707954,1,DDoS
tcp,192.168.100.148,36342.0,192.168.100.3,80.0,7,1,984,60,REQ,1528095825.721276,1528095857.409207,31.687931,1,DDoS
udp,192.168.100.149,58258,192.168.100.3,80,11,0,660,0,INT,1528099802.148496,1528099823.381863,21.233368,1,DDoS
tcp,192.168.100.149,24087.0,192.168.100.6,80.0,4,1,616,60,RST,1528097345.933122,1528097398.361628,52.428505,1,DDoS
tcp,192.168.100.150,38214.0,192.168.100.7,80.0,5,0,770,0,REQ,1528098001.215272,1528098021.67641,20.461138,1,DDoS
