proto,saddr,sport,daddr,dport,spkts,dpkts,sbytes,dbytes,state,stime,ltime,dur,attack,category
udp,192.168.100.149,14386,192.168.100.5,80,7,0,420,0,INT,1528100063.551479,1528100098.484847,34.933369,1,DDoS
udp,192.168.100.147,23229.0,192.168.100.3,80.0,15,0,900,0,INT,1528099367.976203,1528099383.091187,15.114984,1,DDoS
tcp,192.168.100.150,20476.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097774.636574,1528097780.380621,5.744047,1,DDoS
udp,192.168.100.150,44453,192.168.100.5,80,9,0,540,0,INT,1528100021.36185,1528100054.979054,33.617203,1,DDoS
udp,192.168.100.149,4489.0,192.168.100.3,80.0,7,0,420,0,INT,1528099353.804629,1528099366.188588,12.383959,1,DDoS
udp,192.168.100.147,58486,192.168.100.3,80,13,0,780,0,INT,1528099666.891629,1528099682.15693,15.265301,1,DDoS
tcp,192.168.100.147,15657.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528096847.944047,1528096869.6565,21.712454,1,DDoS
tcp,192.168.100.147,60784.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096926.458988,1528096945.62599,19.167002,1,DDoS
udp,192.168.100.148,32959,192.168.100.6,80,10,0,600,0,INT,1528100741.957435,1528100776.066924,34.109489,1,DDoS
tcp,192.168.100.148,28101.0,192.168.100.5,80.0,4,0,616,0,REQ,1528096410.136383,1528096421.266248,11.129865,1,DDoS
udp,192.168.100.150,24374,192.168.100.6,80,8,0,480,0,INT,1528101140.763037,1528101252.756827,111.99379,1,DDoS
tcp,192.168.100.147,43965.0,192.168.100.6,80.0,1,0,154,0,REQ,1528097629.983053,1528097629.983053,0.0,1,DDoS
tcp,192.168.100.150,29450.0,192.168.100.3,80.0,5,1,676,60,RST,1528095745.767341,1528095760.437664,14.670323,1,DDoS
udp,192.168.100.147,14077,192.168.100.3,80,11,0,660,0,INT,1528099915.188867,1528099939.654408,24.465542,1,DDoS
udp,192.168.100.150,9859.0,192.168.100.3,80.0,6,0,360,0,INT,1528099708.352529,1528099721.860001,13.507472,1,DDoS
tcp,192.168.100.148,26725.0,192.168.100.6,80.0,4,2,616,120,RST,1528097486.16194,1528097538.495193,52.333252,1,DDoS
udp,192.168.100.148,46684,192.168.100.6,80,8,0,480,0,INT,1528100777.305198,1528100888.443512,111.138313,1,DDoS
udp,192.168.100.149,54556,192.168.100.3,80,1,0,60,0,INT,1528099606.937501,1528099606.937501,0.0,1,DDoS
udp,192.168.100.150,52233,192.168.100.3,80,3,0,180,0,INT,1528099941.294028,1528099945.67067,4.376642,1,DDoS
tcp,192.168.100.148,32626.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096065.085668,1528096092.837117,27.75145,1,DDoS
tcp,192.168.100.149,2066.0,192.168.100.3,80.0,6,2,736,120,RST,1528095984.801869,1528096004.279358,19.477489,1,DDoS
udp,192.168.100.148,17816,192.168.100.6,80,9,0,540,0,INT,1528100695.742115,1528100737.192896,41.450783,1,DDoS
tcp,192.168.100.147,28068.0,192.168.100.5,80.0,6,0,924,0,REQ,1528096717.336259,1528096739.171162,21.834904,1,DDoS
tcp,192.168.100.148,18989.0,192.168.100.3,80.0,5,1,676,60,RST,1528096349.752248,1528096363.970376,14.218128,1,DDoS
udp,192.168.100.148,54189.0,192.168.100.5,80.0,9,0,540,0,INT,1528100413.651071,1528100458.111715,44.460644,1,DDoS
tcp,192.168.100.147,29552.0,192.168.100.3,80.0,3,0,462,0,REQ,1528096038.852553,1528096050.622244,11.769691,1,DDoS
udp,192.168.100.150,40559,192.168.100.7,80,2,0,120,0,INT,1528101342.912899,1528101347.860747,4.947848,1,DDoS
udp,192.168.100.148,3265,192.168.100.7,80,4,0,240,0,INT,1528101646.121468,1528101654.453941,8.332473,1,DDoS
tcp,192.168.100.149,14895.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095957.730866,1528095976.935169,19.204304,1,DDoS
udp,192.168.100.149,39566.0,192.168.100.3,80.0,9,0,540,0,INT,1528099476.669807,1528099490.372512,13.702705,1,DDoS
tcp,192.168.100.150,38749.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096610.402043,1528096614.34051,3.938467,1,DDoS
tcp,192.168.100.148,47790.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096802.163282,1528096806.0865,3.923218,1,DDoS
udp,192.168.100.150,25955,192.168.100.3,80,3,0,180,0,INT,1528099940.361427,1528099944.724486,4.363059,1,DDoS
udp,192.168.100.147,12038,192.168.100.3,80,8,0,480,0,INT,1528099940.984679,1528099950.199338,9.214659,1,DDoS
udp,192.168.100.150,3433,192.168.100.5,80,1,0,60,0,INT,1528100552.363098,1528100552.363098,0.0,1,DDoS
tcp,192.168.100.150,11471.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096429.677428,1528096441.343951,11.666523,1,DDoS
tcp,192.168.100.148,63542.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096071.374958,1528096095.189771,23.814814,1,DDoS
tcp,192.168.100.150,40646.0,192.168.100.3,80.0,6,0,924,0,REQ,1528095826.833227,1528095852.771635,25.938408,1,DDoS
tcp,192.168.100.149,46974.0,192.168.100.7,80.0,5,0,770,0,REQ,1528097884.167982,1528097903.90933,19.741348,1,DDoS
udp,192.168.100.147,43883,192.168.100.6,80,8,0,480,0,INT,1528100778.489903,1528100889.751367,111.261467,1,DDoS
tcp,192.168.100.150,20695,192.168.100.3,80,2,1,214,60,RST,1528095723.795996,1528095723.952755,0.156759,1,DDoS
tcp,192.168.100.150,5042.0,192.168.100.5,80.0,2,0,308,0,REQ,1528096458.192778,1528096465.456352,7.263574,1,DDoS
tcp,192.168.100.149,62140.0,192.168.100.3,80.0,4,0,616,0,REQ,1528095962.722477,1528095979.902711,17.180235,1,DDoS
udp,192.168.100.147,2364,192.168.100.3,80,15,0,900,0,INT,1528099338.273828,1528099351.92853,13.654702,1,DDoS
tcp,192.168.100.148,23769.0,192.168.100.5,80.0,5,0,770,0,REQ,1528096595.384701,1528096614.375795,18.991095,1,DDoS
udp,192.168.100.148,3827,192.168.100.3,80,12,0,720,0,INT,1528099824.159536,1528099841.808337,17.648802,1,DDoS
tcp,192.168.100.149,15459.0,192.168.100.5,80.0,3,0,462,0,REQ,1528096523.950297,1528096545.790966,21.84067,1,DDoS
tcp,192.168.100.150,9530.0,192.168.100.7,80.0,4,0,616,0,REQ,1528097934.38083,1528097948.645419,14.264589,1,DDoS
udp,192.168.100.148,27580,192.168.100.7,80,12,0,720,0,INT,1528101423.721375,1528101467.515142,43.793766,1,DDoS
tcp,192.168.100.149,64932.0,192.168.100.7,80.0,2,0,308,0,REQ,1528097865.586233,1528097870.233592,4.647359,1,DDoS
tcp,192.168.100.148,9433.0,192.168.100.3,80.0,4,0,616,0,REQ,1528096096.069715,1528096107.168357,11.098642,1,DDoS
udp,192.168.100.147,63020,192.168.100.3,80,11,0,660,0,INT,1528099741.284895,1528099765.517139,24.232244,1,DDoS
tcp,192.168.100.147,3531.0,192.168.100.6,80.0,1,1,154,60,RST,1528097636.702622,1528097636.740093,0.037471,1,DDoS
udp,192.168.100.150,39093.0,192.168.100.5,80.0,8,0,480,0,INT,1528100150.391666,1528100192.435905,42.044239,1,DDoS
tcp,192.168.100.150,57410.0,192.168.100.5,80.0,6,2,924,120,RST,1528082098.603694,1528082142.064449,43.460754,1,DoS
tcp,192.168.100.150,14845.0,192.168.100.3,80.0,6,3,642,180,RST,1528081402.605803,1528081452.519657,49.913853,1,DoS
udp,192.168.100.150,38892.0,192.168.100.3,80.0,8,0,480,0,INT,1528085082.779465,1528085093.187867,10.408402,1,DoS
tcp,192.168.100.149,41912.0,192.168.100.5,80.0,7,0,1078,0,REQ,1528081750.642438,1528081799.595277,48.952839,1,DoS
tcp,192.168.100.148,61102.0,192.168.100.7,80.0,6,0,924,0,REQ,1528081991.958752,1528082033.09873,41.139977,1,DoS
udp,192.168.100.150,6124,192.168.100.5,80,6,0,360,0,INT,1528085864.749047,1528085883.368946,18.6199,1,DoS
udp,192.168.100.148,30168,192.168.100.7,80,6,0,360,0,INT,1528086010.875698,1528086037.779422,26.903725,1,DoS
udp,192.168.100.147,15208,192.168.100.7,80,2,0,120,0,INT,1528085084.94202,1528085088.75081,3.80879,1,DoS
tcp,192.168.100.149,37451.0,192.168.100.7,80.0,2,0,308,0,REQ,1528082650.454105,1528082670.116179,19.662073,1,DoS
tcp,192.168.100.150,7313.0,192.168.100.5,80.0,5,0,770,0,REQ,1528082275.787276,1528082309.913506,34.126228,1,DoS
udp,192.168.100.150,1311.0,192.168.100.3,80.0,12,0,720,0,INT,1528085182.024312,1528085199.853696,17.829384,1,DoS
tcp,192.168.100.150,2159.0,192.168.100.7,80.0,3,0,462,0,REQ,1528083507.958277,1528083543.539378,35.5811,1,DoS
tcp,192.168.100.147,39264.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528081520.239424,1528081572.269356,52.02993,1,DoS
udp,192.168.100.150,44174,192.168.100.6,80,5,0,300,0,INT,1528086708.82438,1528086729.810963,20.986584,1,DoS
udp,192.168.100.150,36167.0,192.168.100.7,80.0,7,0,420,0,INT,1528087187.180232,1528087215.860309,28.680077,1,DoS
udp,192.168.100.148,8413,192.168.100.5,80,9,0,540,0,INT,1528086843.060025,1528086873.955138,30.895113,1,DoS
udp,192.168.100.148,58940,192.168.100.6,80,7,0,420,0,INT,1528085018.476427,1528085042.696228,24.219801,1,DoS
udp,192.168.100.147,51002,192.168.100.7,80,1,0,60,0,INT,1528085149.2313,1528085149.2313,0.0,1,DoS
udp,192.168.100.149,3453,192.168.100.3,80,17,0,1020,0,INT,1528086007.134566,1528086048.008718,40.874153,1,DoS
udp,192.168.100.149,38873.0,192.168.100.7,80.0,6,0,360,0,INT,1528086282.364442,1528086305.40216,23.037718,1,DoS
tcp,192.168.100.149,29352.0,192.168.100.6,80.0,3,1,462,60,RST,1528083407.607702,1528083446.468368,38.860664,1,DoS
udp,192.168.100.147,7641,192.168.100.3,80,18,0,1080,0,INT,1528086805.726608,1528086839.754907,34.028297,1,DoS
udp,192.168.100.149,43711,192.168.100.6,80,7,0,420,0,INT,1528087189.091423,1528087216.624226,27.532803,1,DoS
udp,192.168.100.148,7355,192.168.100.5,80,7,0,420,0,INT,1528086368.173891,1528086404.603129,36.429237,1,DoS
tcp,192.168.100.147,19444.0,192.168.100.7,80.0,8,0,1232,0,REQ,1528081462.951406,1528081518.028261,55.076855,1,DoS
udp,192.168.100.149,31362,192.168.100.6,80,9,0,540,0,INT,1528087150.281096,1528087176.423968,26.142872,1,DoS
tcp,192.168.100.147,38556.0,192.168.100.7,80.0,5,0,770,0,REQ,1528081360.429902,1528081385.508999,25.079098,1,DoS
tcp,192.168.100.148,2096.0,192.168.100.3,80.0,4,2,428,120,RST,1528083512.428704,1528083538.160892,25.732187,1,DoS
tcp,192.168.100.150,64479.0,192.168.100.7,80.0,6,0,924,0,REQ,1528083779.466581,1528083828.774497,49.307915,1,DoS
udp,192.168.100.148,1243,192.168.100.6,80,2,0,120,0,INT,1528085575.921253,1528085579.180427,3.259174,1,DoS
tcp,192.168.100.149,38091.0,192.168.100.5,80.0,3,0,462,0,REQ,1528081875.718283,1528081899.27355,23.555267,1,DoS
udp,192.168.100.149,62095,192.168.100.7,80,6,0,360,0,INT,1528086803.959758,1528086839.726558,35.7668,1,DoS
udp,192.168.100.148,33711.0,192.168.100.6,80.0,8,0,480,0,INT,1528085120.882143,1528085145.974403,25.09226,1,DoS
udp,192.168.100.149,64503.0,192.168.100.6,80.0,7,0,420,0,INT,1528086953.825178,1528086979.367693,25.542515,1,DoS
tcp,192.168.100.148,31749.0,192.168.100.3,80.0,4,2,428,120,RST,1528083788.410608,1528083813.145674,24.735065,1,DoS
udp,192.168.100.148,12517,192.168.100.6,80,8,0,480,0,INT,1528085403.623313,1528085440.661757,37.038445,1,DoS
udp,192.168.100.149,30959,192.168.100.5,80,7,0,420,0,INT,1528085402.045693,1528085440.299969,38.254276,1,DoS
tcp,192.168.100.147,18048.0,192.168.100.3,80.0,4,2,428,120,RST,1528082986.033267,1528083013.99379,27.960524,1,DoS
udp,192.168.100.150,51097,192.168.100.3,80,22,0,1320,0,INT,1528085442.751779,1528085466.3462,23.594421,1,DoS
udp,192.168.100.150,28013,192.168.100.6,80,5,0,300,0,INT,1528086566.520852,1528086593.319286,26.798433,1,DoS
udp,192.168.100.147,59234,192.168.100.3,80,18,0,1080,0,INT,1528086772.397291,1528086800.856684,28.459393,1,DoS
tcp,192.168.100.147,20136.0,192.168.100.6,80.0,3,0,462,0,REQ,1528082578.867239,1528082615.717773,36.850533,1,DoS
udp,192.168.100.147,41671,192.168.100.3,80,21,0,1260,0,INT,1528086281.157289,1528086302.034197,20.876907,1,DoS
tcp,192.168.100.150,60751.0,192.168.100.6,80.0,3,0,462,0,REQ,1528082755.64938,1528082796.380377,40.730995,1,DoS
udp,192.168.100.147,28777,192.168.100.7,80,7,0,420,0,INT,1528085537.970208,1528085575.060881,37.090672,1,DoS
udp,192.168.100.149,936,192.168.100.5,80,7,0,420,0,INT,1528085337.860177,1528085375.554658,37.694481,1,DoS
udp,192.168.100.148,36299,192.168.100.7,80,7,0,420,0,INT,1528085888.860225,1528085920.425999,31.565775,1,DoS
tcp,192.168.100.150,42210.0,192.168.100.7,80.0,3,0,462,0,REQ,1528083557.240318,1528083599.057958,41.817638,1,DoS
tcp,192.168.100.148,11435.0,192.168.100.6,80.0,5,1,770,60,REQ,1528081321.947966,1528081353.31283,31.364864,1,DoS
udp,192.168.100.147,11944.0,192.168.100.5,80.0,8,0,480,0,INT,1528086982.860199,1528087013.785875,30.925676,1,DoS
tcp,192.168.100.150,26617.0,192.168.100.6,80.0,2,1,308,60,RST,1528083274.884152,1528083294.803263,19.956835,1,DoS
udp,192.168.100.148,35759.0,192.168.100.6,80.0,8,0,480,0,INT,1528084952.507179,1528084977.512795,25.005615,1,DoS
udp,192.168.100.148,52800,192.168.100.5,80,4,0,240,0,INT,1528086258.503523,1528086276.515783,18.01226,1,DoS
tcp,192.168.100.150,16024.0,192.168.100.5,80.0,3,1,462,60,RST,1528082458.704555,1528082500.213394,41.508839,1,DoS
udp,192.168.100.148,5585.0,192.168.100.6,80.0,2,0,120,0,INT,1528085576.177053,1528085579.435589,3.258536,1,DoS
udp,192.168.100.150,11558,192.168.100.3,80,21,0,1260,0,INT,1528085377.644346,1528085400.475144,22.830797,1,DoS
udp,192.168.100.150,65447.0,192.168.100.5,80.0,5,0,300,0,INT,1528085804.34372,1528085821.70449,17.360769,1,DoS
udp,192.168.100.147,50747.0,192.168.100.6,80.0,8,0,480,0,INT,1528086007.807691,1528086045.233131,37.425442,1,DoS
udp,192.168.100.147,3254,192.168.100.7,80,5,0,300,0,INT,1528085511.892799,1528085535.796537,23.903738,1,DoS
udp,192.168.100.148,9169.0,192.168.100.6,80.0,6,0,360,0,INT,1528085546.050165,1528085569.723503,23.673338,1,DoS
udp,192.168.100.149,19436,192.168.100.5,80,1,0,60,0,INT,1528085577.629836,1528085577.629836,0.0,1,DoS
tcp,192.168.100.150,11874.0,192.168.100.6,80.0,3,1,462,60,RST,1528082703.332763,1528082741.181269,37.848507,1,DoS
udp,192.168.100.149,1666,192.168.100.7,80,7,0,420,0,INT,1528086306.693941,1528086341.892128,35.198189,1,DoS
tcp,192.168.100.148,46588.0,192.168.100.5,80.0,5,0,770,0,REQ,1528082865.220751,1528082919.989572,54.768822,1,DoS
tcp,192.168.100.149,57086.0,192.168.100.5,80.0,3,1,462,60,RST,1528081399.124202,1528081435.956602,36.832401,1,DoS
tcp,192.168.100.148,15090.0,192.168.100.5,80.0,3,0,462,0,REQ,1528083229.22517,1528083270.368143,41.142975,1,DoS
udp,192.168.100.149,45767,192.168.100.6,80,9,0,540,0,INT,1528087260.709962,1528087290.529564,29.819601,1,DoS
tcp,192.168.100.148,11105.0,192.168.100.6,80.0,3,1,462,60,RST,1528081698.232123,1528081734.906213,36.674091,1,DoS
udp,192.168.100.150,13771,192.168.100.7,80,1,0,60,0,INT,1528087049.146781,1528087049.146781,0.0,1,DoS
udp,192.168.100.149,50612,192.168.100.3,80,20,0,1200,0,INT,1528086137.229307,1528086173.987487,36.758179,1,DoS
tcp,192.168.100.150,34729.0,192.168.100.7,80.0,3,0,462,0,REQ,1528083352.366233,1528083389.922584,37.556351,1,DoS
tcp,192.168.100.147,7805.0,192.168.100.7,80.0,5,0,770,0,REQ,1528081357.820085,1528081394.197533,36.377449,1,DoS
udp,192.168.100.147,1102.0,192.168.100.7,80.0,1,0,60,0,INT,1528085578.067565,1528085578.067565,0.0,1,DoS
udp,192.168.100.150,41488,192.168.100.3,80,18,0,1080,0,INT,1528085539.56001,1528085574.650682,35.090672,1,DoS
udp,192.168.100.150,33228,192.168.100.6,80,4,0,240,0,INT,1528086877.96379,1528086898.4139,20.450109,1,DoS
udp,192.168.100.147,56646,192.168.100.3,80,19,0,1140,0,INT,1528086306.781229,1528086342.478655,35.697426,1,DoS
udp,192.168.100.147,47918,192.168.100.5,80,8,0,480,0,INT,1528086953.056504,1528086979.448637,26.392134,1,DoS
udp,192.168.100.150,36687.0,192.168.100.5,80.0,1,0,60,0,INT,1528086238.471784,1528086238.471784,0.0,1,DoS
tcp,192.168.100.148,48186.0,192.168.100.7,80.0,4,0,616,0,REQ,1528082394.084526,1528082441.247795,47.163269,1,DoS
udp,192.168.100.149,42482,192.168.100.3,80,24,0,1440,0,INT,1528085863.782695,1528085884.130362,20.347668,1,DoS
udp,192.168.100.150,7189.0,192.168.100.3,80.0,16,0,960,0,INT,1528084982.661296,1528085014.604112,31.942816,1,DoS
tcp,192.168.100.148,32173.0,192.168.100.5,80.0,4,0,616,0,REQ,1528083047.922447,1528083094.86942,46.946972,1,DoS
tcp,192.168.100.149,3221.0,192.168.100.5,80.0,4,0,616,0,REQ,1528081806.850096,1528081845.936881,39.086784,1,DoS
udp,192.168.100.147,25071,192.168.100.3,80,21,0,1260,0,INT,1528086342.957322,1528086365.546408,22.589087,1,DoS
udp,192.168.100.147,64028,192.168.100.6,80,2,0,120,0,INT,1528085949.870688,1528085954.007538,4.13685,1,DoS
udp,192.168.100.150,19985,192.168.100.6,80,6,0,360,0,INT,1528086803.895566,1528086836.043358,32.147793,1,DoS
udp,192.168.100.148,47620,192.168.100.3,80,23,0,1380,0,INT,1528086981.093984,1528087013.88794,32.793957,1,DoS
udp,192.168.100.149,44562.0,192.168.100.5,80.0,6,0,360,0,INT,1528085445.336501,1528085465.002832,19.66633,1,DoS
udp,192.168.100.149,24960,192.168.100.6,80,5,0,300,0,INT,1528086923.487647,1528086946.630284,23.142637,1,DoS
udp,192.168.100.148,3874,192.168.100.7,80,7,0,420,0,INT,1528085705.478403,1528085736.387889,30.909487,1,DoS
udp,192.168.100.147,48923,192.168.100.3,80,14,0,840,0,INT,1528086880.126037,1528086900.835423,20.709387,1,DoS
tcp,192.168.100.148,4410.0,192.168.100.6,80.0,5,1,770,60,REQ,1528081321.781855,1528081353.047884,31.266029,1,DoS
udp,192.168.100.148,21655.0,192.168.100.7,80.0,6,0,360,0,INT,1528086139.453052,1528086173.84846,34.395409,1,DoS
udp,192.168.100.148,37882,192.168.100.3,80,17,0,1020,0,INT,1528087187.674956,1528087213.294847,25.61989,1,DoS
tcp,192.168.100.150,4548.0,192.168.100.3,80.0,4,2,428,120,RST,1528081528.817058,1528081554.592569,25.775511,1,DoS
tcp,192.168.100.148,4071.0,192.168.100.5,80.0,3,0,462,0,REQ,1528082807.907472,1528082849.542907,41.635433,1,DoS
udp,192.168.100.150,47743,192.168.100.6,80,7,0,420,0,INT,1528086734.933488,1528086770.888715,35.955227,1,DoS
udp,192.168.100.149,15535,192.168.100.5,80,6,0,360,0,INT,1528085380.348905,1528085397.979361,17.630457,1,DoS
tcp,192.168.100.149,9261.0,192.168.100.5,80.0,4,0,616,0,REQ,1528081404.373169,1528081447.537015,43.163845,1,DoS
udp,192.168.100.149,27594,192.168.100.3,80,16,0,960,0,INT,1528086009.175737,1528086047.37246,38.196724,1,DoS
tcp,192.168.100.149,42651.0,192.168.100.6,80.0,3,0,462,0,REQ,1528083391.944229,1528083431.673457,39.729229,1,DoS
udp,192.168.100.148,24451,192.168.100.6,80,7,0,420,0,INT,1528084980.542395,1528085011.985882,31.443487,1,DoS
udp,192.168.100.148,30713.0,192.168.100.6,80.0,8,0,480,0,INT,1528085539.292307,1528085573.996907,34.704601,1,DoS
udp,192.168.100.148,55070,192.168.100.6,80,2,0,120,0,INT,1528085084.277435,1528085087.796478,3.519043,1,DoS
udp,192.168.100.147,26637.0,192.168.100.3,80.0,17,0,1020,0,INT,1528086245.583918,1528086279.940803,34.356884,1,DoS
tcp,192.168.100.150,43383.0,192.168.100.7,80.0,3,0,462,0,REQ,1528083624.757728,1528083667.963054,43.205326,1,DoS
udp,192.168.100.148,57776,192.168.100.7,80,7,0,420,0,INT,1528085885.534429,1528085921.559992,36.025562,1,DoS
tcp,192.168.100.148,12939.0,192.168.100.5,80.0,2,0,308,0,REQ,1528083001.294909,1528083022.088873,20.793964,1,DoS
tcp,192.168.100.147,14429.0,192.168.100.7,80.0,8,0,1232,0,REQ,1528081462.36061,1528081517.432064,55.071453,1,DoS
udp,192.168.100.150,44472.0,192.168.100.5,80.0,7,0,420,0,INT,1528086139.524458,1528086172.082308,32.55785,1,DoS
tcp,192.168.100.149,24305.0,192.168.100.5,80.0,4,0,616,0,REQ,1528081407.59513,1528081449.324097,41.728966,1,DoS
tcp,192.168.100.147,23571.0,192.168.100.3,80.0,4,2,428,120,RST,1528083119.560853,1528083147.04662,27.485767,1,DoS
tcp,192.168.100.147,59075.0,192.168.100.6,80.0,3,1,462,60,RST,1528082038.674225,1528082077.849723,39.175499,1,DoS
tcp,192.168.100.150,16536.0,192.168.100.6,80.0,3,0,462,0,REQ,1528082704.526105,1528082742.623662,38.097557,1,DoS
udp,192.168.100.148,43349.0,192.168.100.5,80.0,7,0,420,0,INT,1528086639.392518,1528086660.683064,21.290546,1,DoS
udp,192.168.100.148,32090,192.168.100.5,80,6,0,360,0,INT,1528086733.001895,1528086770.329685,37.327789,1,DoS
tcp,192.168.100.149,27551.0,192.168.100.3,80.0,4,2,428,120,RST,1528082470.249017,1528082496.112671,25.863653,1,DoS
udp,192.168.100.148,837.0,192.168.100.6,80.0,7,0,420,0,INT,1528085443.595465,1528085463.675056,20.079592,1,DoS
tcp,192.168.100.150,65208.0,192.168.100.7,80.0,6,0,924,0,REQ,1528083779.656069,1528083828.84169,49.185619,1,DoS
udp,192.168.100.150,4258,192.168.100.5,80,6,0,360,0,INT,1528085646.079237,1528085676.075735,29.996498,1,DoS
udp,192.168.100.148,6480,192.168.100.7,80,4,0,240,0,INT,1528086051.79289,1528086069.681418,17.888529,1,DoS
tcp,192.168.100.148,7561.0,192.168.100.7,80.0,7,0,1078,0,REQ,1528082454.686605,1528082504.993406,50.306801,1,DoS
tcp,192.168.100.150,10956.0,192.168.100.3,80.0,6,3,642,180,RST,1528081690.502795,1528081739.681066,49.178272,1,DoS
tcp,192.168.100.148,39816.0,192.168.100.3,80.0,4,2,428,120,RST,1528083634.398179,1528083660.622196,26.224016,1,DoS
udp,192.168.100.150,39784,192.168.100.5,80,7,0,420,0,INT,1528085617.276214,1528085637.560216,20.284002,1,DoS
udp,192.168.100.148,15419,192.168.100.3,80,14,0,840,0,INT,1528087015.246813,1528087046.198002,30.951189,1,DoS
tcp,192.168.100.147,45327.0,192.168.100.6,80.0,3,1,462,60,RST,1528082272.882429,1528082313.188413,40.305984,1,DoS
udp,192.168.100.150,27477.0,192.168.100.3,80.0,20,0,1200,0,INT,1528085119.597809,1528085146.021612,26.423803,1,DoS
tcp,192.168.100.149,12838.0,192.168.100.6,80.0,3,0,462,0,REQ,1528083402.340736,1528083441.876001,39.535267,1,DoS
tcp,192.168.100.149,39208.0,192.168.100.5,80.0,1,0,154,0,REQ,1528081982.159457,1528081982.159457,0.0,1,DoS
tcp,192.168.100.148,63735.0,192.168.100.7,80.0,6,0,924,0,REQ,1528082568.560929,1528082620.577348,52.016418,1,DoS
udp,192.168.100.149,35160,192.168.100.6,80,7,0,420,0,INT,1528087292.490654,1528087325.467363,32.976707,1,DoS
tcp,192.168.100.147,12548.0,192.168.100.3,80.0,4,2,428,120,RST,1528082881.282426,1528082906.295527,25.013102,1,DoS
tcp,192.168.100.147,63303.0,192.168.100.3,80.0,2,1,214,60,RST,1528083294.235143,1528083294.384968,0.149825,1,DoS
tcp,192.168.100.147,43532.0,192.168.100.3,80.0,4,2,428,120,RST,1528083048.296406,1528083075.392583,27.096176,1,DoS
udp,192.168.100.150,20558.0,192.168.100.6,80.0,6,0,360,0,INT,1528086409.847636,1528086433.106328,23.258692,1,DoS
udp,192.168.100.147,37261.0,192.168.100.6,80.0,5,0,300,0,INT,1528085742.050492,1528085759.239672,17.18918,1,DoS
tcp,192.168.100.150,43662.0,192.168.100.5,80.0,5,0,770,0,REQ,1528082389.639151,1528082446.524315,56.885162,1,DoS
udp,192.168.100.148,57713,192.168.100.6,80,8,0,480,0,INT,1528084954.107034,1528084979.067739,24.960705,1,DoS
tcp,192.168.100.148,45044.0,192.168.100.6,80.0,3,2,462,120,RST,1528081921.480946,1528081962.312457,40.831512,1,DoS
tcp,192.168.100.148,23341.0,192.168.100.3,80.0,4,2,428,120,RST,1528083520.903931,1528083547.005922,26.101992,1,DoS
udp,192.168.100.149,44885,192.168.100.7,80,7,0,420,0,INT,1528086733.174876,1528086767.107262,33.932384,1,DoS
udp,192.168.100.148,26366,192.168.100.6,80,7,0,420,0,INT,1528085404.166568,1528085441.26727,37.1007,1,DoS
udp,192.168.100.150,44973.0,192.168.100.6,80.0,6,0,360,0,INT,1528086435.139764,1528086465.277659,30.137896,1,DoS
udp,192.168.100.148,60767,192.168.100.3,80,13,0,780,0,INT,1528087258.91614,1528087290.708996,31.792856,1,DoS
tcp,192.168.100.150,21913.0,192.168.100.7,80.0,6,0,924,0,REQ,1528083679.437022,1528083709.157881,29.72086,1,DoS
tcp,192.168.100.148,42587.0,192.168.100.5,80.0,6,1,924,60,REQ,1528082690.962792,1528082745.768099,54.805305,1,DoS
udp,192.168.100.147,36264,192.168.100.7,80,9,0,540,0,INT,1528084922.656173,1528084949.007389,26.351215,1,DoS
udp,192.168.100.148,60921.0,192.168.100.5,80.0,7,0,420,0,INT,1528086469.619462,1528086494.911256,25.291794,1,DoS
tcp,192.168.100.150,44674.0,192.168.100.3,80.0,2,1,214,60,RST,1528081333.077226,1528081333.280458,0.203232,1,DoS
tcp,192.168.100.150,62677.0,192.168.100.7,80.0,1,0,154,0,REQ,1528083319.626882,1528083319.626882,0.0,1,DoS
tcp,192.168.100.147,57017.0,192.168.100.3,80.0,4,2,428,120,RST,1528083160.061013,1528083186.158327,26.097315,1,DoS
udp,192.168.100.149,56359.0,192.168.100.5,80.0,1,0,60,0,INT,1528085579.87363,1528085579.87363,0.0,1,DoS
udp,192.168.100.147,13839.0,192.168.100.6,80.0,5,0,300,0,INT,1528086050.88401,1528086066.609307,15.725297,1,DoS
udp,192.168.100.148,28040,192.168.100.3,80,5,0,300,0,INT,1528087117.451871,1528087127.31588,9.864009,1,DoS
tcp,192.168.100.147,14995.0,192.168.100.5,80.0,6,1,924,60,REQ,1528083334.185411,1528083382.712338,48.526928,1,DoS
udp,192.168.100.149,28230.0,192.168.100.5,80.0,7,0,420,0,INT,1528085338.94392,1528085377.187097,38.243176,1,DoS
udp,192.168.100.148,55272,192.168.100.6,80,7,0,420,0,INT,1528085018.143118,1528085042.383486,24.240368,1,DoS
udp,192.168.100.150,7123.0,192.168.100.6,80.0,8,0,480,0,INT,1528086533.810136,1528086565.338415,31.528278,1,DoS
